"","fips","county","candidate","votes"
"19012","39047","Fayette","Barack Obama",4249
"19025","39049","Franklin","Barack Obama",346373
"19038","39051","Fulton","Barack Obama",9073
"19051","39053","Gallia","Barack Obama",4557
"19064","39055","Geauga","Barack Obama",19659
"19077","39057","Greene","Barack Obama",32256
"19090","39059","Guernsey","Barack Obama",7450
"19103","39061","Hamilton","Barack Obama",219927
"19116","39063","Hancock","Barack Obama",12564
"19129","39065","Hardin","Barack Obama",4619
"19142","39067","Harrison","Barack Obama",2950
"19155","39069","Henry","Barack Obama",5658
"19168","39071","Highland","Barack Obama",6054
"19181","39073","Hocking","Barack Obama",6157
"19194","39075","Holmes","Barack Obama",2608
"19207","39077","Huron","Barack Obama",11006
"19220","39079","Jackson","Barack Obama",5166
"19233","39081","Jefferson","Barack Obama",15385
"19246","39083","Knox","Barack Obama",10470
"19259","39085","Lake","Barack Obama",57680
"19272","39087","Lawrence","Barack Obama",10744
"19285","39089","Licking","Barack Obama",34201
"19298","39091","Logan","Barack Obama",7062
"19311","39093","Lorain","Barack Obama",81464
"19324","39095","Lucas","Barack Obama",136616
"19337","39097","Madison","Barack Obama",6845
"19350","39099","Mahoning","Barack Obama",77059
"19363","39101","Marion","Barack Obama",12504
"19376","39103","Medina","Barack Obama",38785
"19389","39105","Meigs","Barack Obama",4027
"19402","39107","Mercer","Barack Obama",4745
"19415","39109","Miami","Barack Obama",16383
"19428","39111","Monroe","Barack Obama",3035
"19441","39113","Montgomery","Barack Obama",137139
"19454","39115","Morgan","Barack Obama",2814
"19467","39117","Morrow","Barack Obama",5933
"19480","39119","Muskingum","Barack Obama",17002
"19493","39121","Noble","Barack Obama",2131
"19506","39123","Ottawa","Barack Obama",11503
"19519","39125","Paulding","Barack Obama",3538
"19532","39127","Perry","Barack Obama",7033
"19545","39129","Pickaway","Barack Obama",9684
"19558","39131","Pike","Barack Obama",5684
"19571","39133","Portage","Barack Obama",39453
"19584","39135","Preble","Barack Obama",6211
"19597","39137","Putnam","Barack Obama",4318
"19610","39139","Richland","Barack Obama",22687
"19623","39141","Ross","Barack Obama",14569
"19636","39143","Sandusky","Barack Obama",14541
"19649","39145","Scioto","Barack Obama",15077
"19662","39147","Seneca","Barack Obama",11353
"19675","39149","Shelby","Barack Obama",6343
"19688","39151","Stark","Barack Obama",89432
"19701","39153","Summit","Barack Obama",153041
"19714","39155","Trumbull","Barack Obama",61672
"19727","39157","Tuscarawas","Barack Obama",18407
"19740","39159","Union","Barack Obama",8805
"19753","39161","Van Wert","Barack Obama",4029
"19766","39163","Vinton","Barack Obama",2436
"19779","39165","Warren","Barack Obama",32909
"19792","39167","Washington","Barack Obama",11651
"19805","39169","Wayne","Barack Obama",19808
"19818","39171","Williams","Barack Obama",7266
"19831","39173","Wood","Barack Obama",32802
"19844","39175","Wyandot","Barack Obama",4137
"19852","40001","ADAIR","BARACK OBAMA",2127
"19854","40003","ALFALFA","BARACK OBAMA",322
"19856","40005","ATOKA","BARACK OBAMA",1243
"19858","40007","BEAVER","BARACK OBAMA",244
"19860","40009","BECKHAM","BARACK OBAMA",1417
"19862","40011","BLAINE","BARACK OBAMA",992
"19864","40013","BRYAN","BARACK OBAMA",3681
"19866","40015","CADDO","BARACK OBAMA",3164
"19868","40017","CANADIAN","BARACK OBAMA",10537
"19870","40019","CARTER","BARACK OBAMA",4908
"19872","40021","CHEROKEE","BARACK OBAMA",6144
"19874","40023","CHOCTAW","BARACK OBAMA",1494
"19876","40025","CIMARRON","BARACK OBAMA",115
"19878","40027","CLEVELAND","BARACK OBAMA",34771
"19880","40029","COAL","BARACK OBAMA",649
"19882","40031","COMANCHE","BARACK OBAMA",12521
"19884","40033","COTTON","BARACK OBAMA",657
"19886","40035","CRAIG","BARACK OBAMA",1747
"19888","40037","CREEK","BARACK OBAMA",7128
"19890","40039","CUSTER","BARACK OBAMA",2359
"19892","40041","DELAWARE","BARACK OBAMA",4196
"19894","40043","DEWEY","BARACK OBAMA",301
"19896","40045","ELLIS","BARACK OBAMA",226
"19898","40047","GARFIELD","BARACK OBAMA",4733
"19900","40049","GARVIN","BARACK OBAMA",2559
"19902","40051","GRADY","BARACK OBAMA",4786
"19904","40053","GRANT","BARACK OBAMA",393
"19906","40055","GREER","BARACK OBAMA",488
"19908","40057","HARMON","BARACK OBAMA",264
"19910","40059","HARPER","BARACK OBAMA",173
"19912","40061","HASKELL","BARACK OBAMA",1175
"19914","40063","HUGHES","BARACK OBAMA",1370
"19916","40065","JACKSON","BARACK OBAMA",1954
"19918","40067","JEFFERSON","BARACK OBAMA",605
"19920","40069","JOHNSTON","BARACK OBAMA",1137
"19922","40071","KAY","BARACK OBAMA",4627
"19924","40073","KINGFISHER","BARACK OBAMA",898
"19926","40075","KIOWA","BARACK OBAMA",1106
"19928","40077","LATIMER","BARACK OBAMA",1170
"19930","40079","LE FLORE","BARACK OBAMA",4662
"19932","40081","LINCOLN","BARACK OBAMA",3273
"19934","40083","LOGAN","BARACK OBAMA",4724
"19936","40085","LOVE","BARACK OBAMA",1034
"19938","40093","MAJOR","BARACK OBAMA",446
"19940","40095","MARSHALL","BARACK OBAMA",1396
"19942","40097","MAYES","BARACK OBAMA",4823
"19944","40099","MURRAY","BARACK OBAMA",1540
"19946","40101","MUSKOGEE","BARACK OBAMA",9952
"19948","40087","McCLAIN","BARACK OBAMA",3194
"19950","40089","McCURTAIN","BARACK OBAMA",2440
"19952","40091","McINTOSH","BARACK OBAMA",2779
"19954","40103","NOBLE","BARACK OBAMA",1143
"19956","40105","NOWATA","BARACK OBAMA",1244
"19958","40107","OKFUSKEE","BARACK OBAMA",1256
"19960","40109","OKLAHOMA","BARACK OBAMA",106982
"19962","40111","OKMULGEE","BARACK OBAMA",5432
"19964","40113","OSAGE","BARACK OBAMA",6704
"19966","40115","OTTAWA","BARACK OBAMA",3509
"19968","40117","PAWNEE","BARACK OBAMA",1813
"19970","40119","PAYNE","BARACK OBAMA",9198
"19972","40121","PITTSBURG","BARACK OBAMA",4831
"19974","40123","PONTOTOC","BARACK OBAMA",3947
"19976","40125","POTTAWATOMIE","BARACK OBAMA",7188
"19978","40127","PUSHMATAHA","BARACK OBAMA",1043
"19980","40129","ROGER MILLS","BARACK OBAMA",272
"19982","40131","ROGERS","BARACK OBAMA",9148
"19984","40133","SEMINOLE","BARACK OBAMA",2600
"19986","40135","SEQUOYAH","BARACK OBAMA",4193
"19988","40137","STEPHENS","BARACK OBAMA",3939
"19990","40139","TEXAS","BARACK OBAMA",862
"19992","40141","TILLMAN","BARACK OBAMA",906
"19994","40143","TULSA","BARACK OBAMA",82744
"19996","40145","WAGONER","BARACK OBAMA",7791
"19998","40147","WASHINGTON","BARACK OBAMA",5532
"20000","40149","WASHITA","BARACK OBAMA",822
"20002","40151","WOODS","BARACK OBAMA",671
"20004","40153","WOODWARD","BARACK OBAMA",1133
"20007","41001","Baker","Obama",2369
"20014","41003","Benton","Obama",27776
"20021","41005","Clackamas","Obama",95493
"20028","41007","Clatsop","Obama",9861
"20035","41009","Columbia","Obama",12004
"20042","41011","Coos","Obama",12845
"20049","41013","Crook","Obama",3104
"20056","41015","Curry","Obama",4625
"20063","41017","Deschutes","Obama",36961
"20070","41019","Douglas","Obama",17145
"20077","41021","Gilliam","Obama",371
"20084","41023","Grant","Obama",853
"20091","41025","Harney","Obama",832
"20098","41027","Hood River","Obama",6058
"20105","41029","Jackson","Obama",44468
"20112","41031","Jefferson","Obama",3301
"20119","41033","Josephine","Obama",14953
"20126","41035","Klamath","Obama",8302
"20133","41037","Lake","Obama",770
"20140","41039","Lane","Obama",102652
"20147","41041","Lincoln","Obama",13401
"20154","41043","Linn","Obama",20378
"20161","41045","Malheur","Obama",2759
"20168","41047","Marion","Obama",56376
"20175","41049","Morrow","Obama",1202
"20182","41051","Multnomah","Obama",274887
"20189","41053","Polk","Obama",16292
"20196","41055","Sherman","Obama",319
"20203","41057","Tillamook","Obama",6293
"20210","41059","Umatilla","Obama",8584
"20217","41061","Union","Obama",3973
"20224","41063","Wallowa","Obama",1253
"20231","41065","Wasco","Obama",5211
"20238","41067","Washington","Obama",135291
"20245","41069","Wheeler","Obama",266
"20252","41071","Yamhill","Obama",19260
"20261","42001","Adams","OBAMA, BARACK",15091
"20264","42003","Allegheny","OBAMA, BARACK",352687
"20269","42005","Armstrong","OBAMA, BARACK",9045
"20273","42007","Beaver","OBAMA, BARACK",37055
"20277","42009","Bedford","OBAMA, BARACK",4788
"20281","42011","Berks","OBAMA, BARACK",83011
"20285","42013","Blair","OBAMA, BARACK",16276
"20289","42015","Bradford","OBAMA, BARACK",8624
"20292","42017","Bucks","OBAMA, BARACK",160521
"20297","42019","Butler","OBAMA, BARACK",28550
"20301","42021","Cambria","OBAMA, BARACK",24249
"20305","42023","Cameron","OBAMA, BARACK",724
"20309","42025","Carbon","OBAMA, BARACK",11580
"20312","42027","Centre","OBAMA, BARACK",34176
"20317","42029","Chester","OBAMA, BARACK",124311
"20321","42031","Clarion","OBAMA, BARACK",5056
"20325","42033","Clearfield","OBAMA, BARACK",11121
"20329","42035","Clinton","OBAMA, BARACK",5734
"20333","42037","Columbia","OBAMA, BARACK",10937
"20337","42039","Crawford","OBAMA, BARACK",13883
"20341","42041","Cumberland","OBAMA, BARACK",44367
"20344","42043","Dauphin","OBAMA, BARACK",64965
"20348","42045","Delaware","OBAMA, BARACK",171792
"20353","42047","Elk","OBAMA, BARACK",5463
"20356","42049","Erie","OBAMA, BARACK",68036
"20361","42051","Fayette","OBAMA, BARACK",21971
"20365","42053","Forest","OBAMA, BARACK",896
"20369","42055","Franklin","OBAMA, BARACK",18995
"20373","42057","Fulton","OBAMA, BARACK",1310
"20377","42059","Greene","OBAMA, BARACK",5852
"20381","42061","Huntingdon","OBAMA, BARACK",5409
"20385","42063","Indiana","OBAMA, BARACK",14473
"20389","42065","Jefferson","OBAMA, BARACK",4787
"20393","42067","Juniata","OBAMA, BARACK",2547
"20396","42069","Lackawanna","OBAMA, BARACK",61838
"20401","42071","Lancaster","OBAMA, BARACK",88481
"20405","42073","Lawrence","OBAMA, BARACK",17513
"20409","42075","Lebanon","OBAMA, BARACK",19900
"20412","42077","Lehigh","OBAMA, BARACK",78283
"20416","42079","Luzerne","OBAMA, BARACK",64307
"20421","42081","Lycoming","OBAMA, BARACK",15203
"20425","42083","McKean","OBAMA, BARACK",5297
"20429","42085","Mercer","OBAMA, BARACK",24232
"20433","42087","Mifflin","OBAMA, BARACK",4273
"20436","42089","Monroe","OBAMA, BARACK",35221
"20440","42091","Montgomery","OBAMA, BARACK",233356
"20445","42093","Montour","OBAMA, BARACK",3053
"20448","42095","Northampton","OBAMA, BARACK",67606
"20453","42097","Northumberland","OBAMA, BARACK",13072
"20457","42099","Perry","OBAMA, BARACK",5685
"20460","42101","Philadelphia","OBAMA, BARACK",588806
"20465","42103","Pike","OBAMA, BARACK",10210
"20469","42105","Potter","OBAMA, BARACK",1897
"20473","42107","Schuylkill","OBAMA, BARACK",24546
"20477","42109","Snyder","OBAMA, BARACK",4687
"20481","42111","Somerset","OBAMA, BARACK",9436
"20485","42113","Sullivan","OBAMA, BARACK",1034
"20489","42115","Susquehanna","OBAMA, BARACK",6935
"20493","42117","Tioga","OBAMA, BARACK",5357
"20497","42119","Union","OBAMA, BARACK",6109
"20501","42121","Venango","OBAMA, BARACK",7945
"20505","42123","Warren","OBAMA, BARACK",6995
"20509","42125","Washington","OBAMA, BARACK",40345
"20513","42127","Wayne","OBAMA, BARACK",8396
"20517","42129","Westmoreland","OBAMA, BARACK",63722
"20521","42131","Wyoming","OBAMA, BARACK",5061
"20525","42133","York","OBAMA, BARACK",73191
"20529","44001","Bristol","Barack OBAMA",14974
"20537","44003","Kent","Barack OBAMA",45564
"20545","44005","Newport","Barack OBAMA",23463
"20553","44007","Providence","Barack OBAMA",159520
"20561","44009","Washington","Barack OBAMA",35888
"20662","45001","Abbeville","Barack Obama / Joe Biden",4543
"20663","45003","Aiken","Barack Obama / Joe Biden",25322
"20664","45005","Allendale","Barack Obama / Joe Biden",3297
"20665","45007","Anderson","Barack Obama / Joe Biden",22405
"20666","45009","Bamberg","Barack Obama / Joe Biden",4624
"20667","45011","Barnwell","Barack Obama / Joe Biden",5188
"20668","45013","Beaufort","Barack Obama / Joe Biden",29848
"20669","45015","Berkeley","Barack Obama / Joe Biden",28542
"20670","45017","Calhoun","Barack Obama / Joe Biden",4045
"20671","45019","Charleston","Barack Obama / Joe Biden",81487
"20672","45021","Cherokee","Barack Obama / Joe Biden",7231
"20673","45023","Chester","Barack Obama / Joe Biden",7891
"20674","45025","Chesterfield","Barack Obama / Joe Biden",7958
"20675","45027","Clarendon","Barack Obama / Joe Biden",9091
"20676","45029","Colleton","Barack Obama / Joe Biden",8475
"20677","45031","Darlington","Barack Obama / Joe Biden",15457
"20678","45033","Dillon","Barack Obama / Joe Biden",7523
"20679","45035","Dorchester","Barack Obama / Joe Biden",23445
"20680","45037","Edgefield","Barack Obama / Joe Biden",4967
"20681","45039","Fairfield","Barack Obama / Joe Biden",7777
"20682","45041","Florence","Barack Obama / Joe Biden",28614
"20683","45043","Georgetown","Barack Obama / Joe Biden",14163
"20684","45045","Greenville","Barack Obama / Joe Biden",68070
"20685","45047","Greenwood","Barack Obama / Joe Biden",11972
"20686","45049","Hampton","Barack Obama / Joe Biden",5834
"20687","45051","Horry","Barack Obama / Joe Biden",38885
"20688","45053","Jasper","Barack Obama / Joe Biden",5757
"20689","45055","Kershaw","Barack Obama / Joe Biden",11259
"20690","45057","Lancaster","Barack Obama / Joe Biden",13419
"20691","45059","Laurens","Barack Obama / Joe Biden",10318
"20692","45061","Lee","Barack Obama / Joe Biden",5977
"20693","45063","Lexington","Barack Obama / Joe Biden",34148
"20694","45067","Marion","Barack Obama / Joe Biden",9688
"20695","45069","Marlboro","Barack Obama / Joe Biden",6100
"20696","45065","McCormick","Barack Obama / Joe Biden",2653
"20697","45071","Newberry","Barack Obama / Joe Biden",6913
"20698","45073","Oconee","Barack Obama / Joe Biden",8550
"20699","45075","Orangeburg","Barack Obama / Joe Biden",30720
"20700","45077","Pickens","Barack Obama / Joe Biden",11156
"20701","45079","Richland","Barack Obama / Joe Biden",103989
"20702","45081","Saluda","Barack Obama / Joe Biden",3328
"20703","45083","Spartanburg","Barack Obama / Joe Biden",41461
"20704","45085","Sumter","Barack Obama / Joe Biden",27589
"20705","45087","Union","Barack Obama / Joe Biden",5796
"20706","45089","Williamsburg","Barack Obama / Joe Biden",11335
"20707","45091","York","Barack Obama / Joe Biden",39131
"20801","46003","Aurora","Obama",556
"20805","46005","Beadle","Obama",2881
"20809","46007","Bennett","Obama",548
"20813","46009","Bon Homme","Obama",1167
"20817","46011","Brookings","Obama",5827
"20821","46013","Brown","Obama",7250
"20825","46015","Brule","Obama",824
"20829","46017","Buffalo","Obama",472
"20833","46019","Butte","Obama",1002
"20837","46021","Campbell","Obama",153
"20841","46023","Charles Mix","Obama",1483
"20845","46025","Clark","Obama",713
"20849","46027","Clay","Obama",2955
"20853","46029","Codington","Obama",4588
"20857","46031","Corson","Obama",648
"20861","46033","Custer","Obama",1335
"20865","46035","Davison","Obama",3042
"20869","46037","Day","Obama",1497
"20873","46039","Deuel","Obama",941
"20877","46041","Dewey","Obama",1207
"20881","46043","Douglas","Obama",332
"20885","46045","Edmunds","Obama",622
"20889","46047","Fall River","Obama",1140
"20893","46049","Faulk","Obama",331
"20897","46051","Grant","Obama",1493
"20901","46053","Gregory","Obama",599
"20905","46055","Haakon","Obama",138
"20909","46057","Hamlin","Obama",921
"20913","46059","Hand","Obama",575
"20917","46061","Hanson","Obama",760
"20921","46063","Harding","Obama",82
"20925","46065","Hughes","Obama",2786
"20929","46067","Hutchinson","Obama",923
"20933","46069","Hyde","Obama",189
"20937","46071","Jackson","Obama",426
"20941","46073","Jerauld","Obama",452
"20945","46075","Jones","Obama",108
"20949","46077","Kingsbury","Obama",1092
"20953","46079","Lake","Obama",2724
"20957","46081","Lawrence","Obama",3973
"20961","46083","Lincoln","Obama",7982
"20965","46085","Lyman","Obama",605
"20969","46091","Marshall","Obama",1061
"20973","46087","McCook","Obama",905
"20977","46089","McPherson","Obama",272
"20981","46093","Meade","Obama",2928
"20985","46095","Mellette","Obama",375
"20989","46097","Miner","Obama",479
"20993","46099","Minnehaha","Obama",34674
"20997","46101","Moody","Obama",1429
"21001","46103","Pennington","Obama",15125
"21005","46105","Perkins","Obama",319
"21009","46107","Potter","Obama",339
"21013","46109","Roberts","Obama",2302
"21017","46111","Sanborn","Obama",389
"21021","46113","Shannon","Obama",2937
"21025","46115","Spink","Obama",1300
"21029","46117","Stanley","Obama",435
"21033","46119","Sully","Obama",186
"21037","46121","Todd","Obama",1976
"21041","46123","Tripp","Obama",737
"21045","46125","Turner","Obama",1411
"21049","46127","Union","Obama",2782
"21053","46129","Walworth","Obama",671
"21057","46135","Yankton","Obama",4226
"21061","46137","Ziebach","Obama",439
"21067","47001","ANDERSON","Barack Obama",10122
"21074","47003","BEDFORD","Barack Obama",4211
"21081","47005","BENTON","Barack Obama",2258
"21088","47007","BLEDSOE","Barack Obama",1267
"21095","47009","BLOUNT","Barack Obama",12934
"21102","47011","BRADLEY","Barack Obama",8037
"21109","47013","CAMPBELL","Barack Obama",3328
"21116","47015","CANNON","Barack Obama",1564
"21123","47017","CARROLL","Barack Obama",3475
"21130","47019","CARTER","Barack Obama",4789
"21137","47021","CHEATHAM","Barack Obama",4659
"21144","47023","CHESTER","Barack Obama",1624
"21151","47025","CLAIBORNE","Barack Obama",2433
"21158","47027","CLAY","Barack Obama",1037
"21165","47029","COCKE","Barack Obama",2804
"21172","47031","COFFEE","Barack Obama",5870
"21179","47033","CROCKETT","Barack Obama",1669
"21186","47035","CUMBERLAND","Barack Obama",6261
"21193","47037","DAVIDSON","Barack Obama",143120
"21200","47039","DECATUR","Barack Obama",1303
"21207","47041","DEKALB","Barack Obama",2174
"21214","47043","DICKSON","Barack Obama",6233
"21221","47045","DYER","Barack Obama",3757
"21228","47047","FAYETTE","Barack Obama",6688
"21235","47049","FENTRESS","Barack Obama",1561
"21242","47051","FRANKLIN","Barack Obama",5603
"21249","47053","GIBSON","Barack Obama",6564
"21256","47055","GILES","Barack Obama",3760
"21263","47057","GRAINGER","Barack Obama",1668
"21270","47059","GREENE","Barack Obama",6225
"21277","47061","GRUNDY","Barack Obama",1643
"21284","47063","HAMBLEN","Barack Obama",5234
"21291","47065","HAMILTON","Barack Obama",58836
"21298","47067","HANCOCK","Barack Obama",475
"21305","47069","HARDEMAN","Barack Obama",5482
"21312","47071","HARDIN","Barack Obama",2467
"21319","47073","HAWKINS","Barack Obama",5088
"21326","47075","HAYWOOD","Barack Obama",4569
"21333","47077","HENDERSON","Barack Obama",2517
"21340","47079","HENRY","Barack Obama",4339
"21347","47081","HICKMAN","Barack Obama",2698
"21354","47083","HOUSTON","Barack Obama",1400
"21361","47085","HUMPHREYS","Barack Obama",2905
"21368","47087","JACKSON","Barack Obama",1739
"21375","47089","JEFFERSON","Barack Obama",4232
"21382","47091","JOHNSON","Barack Obama",1483
"21389","47093","KNOX","Barack Obama",59399
"21396","47095","LAKE","Barack Obama",884
"21403","47097","LAUDERDALE","Barack Obama",4011
"21410","47099","LAWRENCE","Barack Obama",4237
"21417","47101","LEWIS","Barack Obama",1447
"21424","47103","LINCOLN","Barack Obama",3290
"21431","47105","LOUDON","Barack Obama",5058
"21438","47111","MACON","Barack Obama",1552
"21445","47113","MADISON","Barack Obama",18367
"21452","47115","MARION","Barack Obama",3953
"21459","47117","MARSHALL","Barack Obama",3725
"21466","47119","MAURY","Barack Obama",11825
"21473","47107","MCMINN","Barack Obama",4609
"21480","47109","MCNAIRY","Barack Obama",2645
"21487","47121","MEIGS","Barack Obama",1163
"21494","47123","MONROE","Barack Obama",4372
"21501","47125","MONTGOMERY","Barack Obama",24499
"21508","47127","MOORE","Barack Obama",705
"21515","47129","MORGAN","Barack Obama",1725
"21522","47131","OBION","Barack Obama",3321
"21529","47133","OVERTON","Barack Obama",2805
"21536","47135","PERRY","Barack Obama",992
"21543","47137","PICKETT","Barack Obama",712
"21550","47139","POLK","Barack Obama",1856
"21557","47141","PUTNAM","Barack Obama",7802
"21564","47143","RHEA","Barack Obama",2628
"21571","47145","ROANE","Barack Obama",6018
"21578","47147","ROBERTSON","Barack Obama",8290
"21585","47149","RUTHERFORD","Barack Obama",36414
"21592","47151","SCOTT","Barack Obama",1452
"21599","47153","SEQUATCHIE","Barack Obama",1489
"21606","47155","SEVIER","Barack Obama",7418
"21613","47157","SHELBY","Barack Obama",232443
"21620","47159","SMITH","Barack Obama",2470
"21627","47161","STEWART","Barack Obama",2069
"21634","47163","SULLIVAN","Barack Obama",15321
"21641","47165","SUMNER","Barack Obama",18579
"21648","47167","TIPTON","Barack Obama",7133
"21655","47169","TROUSDALE","Barack Obama",1240
"21662","47171","UNICOI","Barack Obama",1913
"21669","47173","UNION","Barack Obama",1478
"21676","47175","VAN BUREN","Barack Obama",875
"21683","47177","WARREN","Barack Obama",4752
"21690","47179","WASHINGTON","Barack Obama",14325
"21697","47181","WAYNE","Barack Obama",1163
"21704","47183","WEAKLEY","Barack Obama",3548
"21711","47185","WHITE","Barack Obama",2795
"21718","47187","WILLIAMSON","Barack Obama",25142
"21725","47189","WILSON","Barack Obama",14695
"21733","48001","ANDERSON","Barack Obama",3813
"21744","48003","ANDREWS","Barack Obama",795
"21755","48005","ANGELINA","Barack Obama",7834
"21766","48007","ARANSAS","Barack Obama",2704
"21777","48009","ARCHER","Barack Obama",525
"21788","48011","ARMSTRONG","Barack Obama",98
"21799","48013","ATASCOSA","Barack Obama",5133
"21810","48015","AUSTIN","Barack Obama",2252
"21821","48017","BAILEY","Barack Obama",466
"21832","48019","BANDERA","Barack Obama",1864
"21843","48021","BASTROP","Barack Obama",9864
"21854","48023","BAYLOR","Barack Obama",267
"21865","48025","BEE","Barack Obama",3452
"21876","48027","BELL","Barack Obama",35512
"21887","48029","BEXAR","Barack Obama",264856
"21898","48031","BLANCO","Barack Obama",1220
"21909","48033","BORDEN","Barack Obama",32
"21920","48035","BOSQUE","Barack Obama",1367
"21931","48037","BOWIE","Barack Obama",10196
"21942","48039","BRAZORIA","Barack Obama",34421
"21953","48041","BRAZOS","Barack Obama",17477
"21964","48043","BREWSTER","Barack Obama",1765
"21975","48045","BRISCOE","Barack Obama",117
"21986","48047","BROOKS","Barack Obama",1886
"21997","48049","BROWN","Barack Obama",1904
"22008","48051","BURLESON","Barack Obama",1705
"22019","48053","BURNET","Barack Obama",3674
"22030","48055","CALDWELL","Barack Obama",4791
"22041","48057","CALHOUN","Barack Obama",2410
"22052","48059","CALLAHAN","Barack Obama",751
"22063","48061","CAMERON","Barack Obama",49975
"22074","48063","CAMP","Barack Obama",1428
"22085","48065","CARSON","Barack Obama",292
"22096","48067","CASS","Barack Obama",2924
"22107","48069","CASTRO","Barack Obama",630
"22118","48071","CHAMBERS","Barack Obama",2790
"22129","48073","CHEROKEE","Barack Obama",3875
"22140","48075","CHILDRESS","Barack Obama",320
"22151","48077","CLAY","Barack Obama",740
"22162","48079","COCHRAN","Barack Obama",256
"22173","48081","COKE","Barack Obama",179
"22184","48083","COLEMAN","Barack Obama",442
"22195","48085","COLLIN","Barack Obama",101415
"22206","48087","COLLINGSWORTH","Barack Obama",177
"22217","48089","COLORADO","Barack Obama",2029
"22228","48091","COMAL","Barack Obama",11450
"22239","48093","COMANCHE","Barack Obama",890
"22250","48095","CONCHO","Barack Obama",194
"22261","48097","COOKE","Barack Obama",2246
"22272","48099","CORYELL","Barack Obama",5158
"22283","48101","COTTLE","Barack Obama",180
"22294","48103","CRANE","Barack Obama",275
"22305","48105","CROCKETT","Barack Obama",480
"22316","48107","CROSBY","Barack Obama",639
"22327","48109","CULBERSON","Barack Obama",568
"22338","48111","DALLAM","Barack Obama",253
"22349","48113","DALLAS","Barack Obama",405571
"22360","48115","DAWSON","Barack Obama",1019
"22371","48117","DEAF SMITH","Barack Obama",1239
"22382","48119","DELTA","Barack Obama",454
"22393","48121","DENTON","Barack Obama",80978
"22404","48123","DEWITT","Barack Obama",1467
"22415","48125","DICKENS","Barack Obama",216
"22426","48127","DIMMIT","Barack Obama",2141
"22437","48129","DONLEY","Barack Obama",226
"22448","48131","DUVAL","Barack Obama",3331
"22459","48133","EASTLAND","Barack Obama",970
"22470","48135","ECTOR","Barack Obama",8118
"22481","48137","EDWARDS","Barack Obama",232
"22492","48141","EL PASO","Barack Obama",112952
"22503","48139","ELLIS","Barack Obama",13881
"22514","48143","ERATH","Barack Obama",1965
"22525","48145","FALLS","Barack Obama",2033
"22536","48147","FANNIN","Barack Obama",2486
"22547","48149","FAYETTE","Barack Obama",2315
"22558","48151","FISHER","Barack Obama",512
"22569","48153","FLOYD","Barack Obama",551
"22580","48155","FOARD","Barack Obama",140
"22591","48157","FORT BEND","Barack Obama",101144
"22602","48159","FRANKLIN","Barack Obama",751
"22613","48161","FREESTONE","Barack Obama",1850
"22624","48163","FRIO","Barack Obama",2376
"22635","48165","GAINES","Barack Obama",535
"22646","48167","GALVESTON","Barack Obama",39511
"22657","48169","GARZA","Barack Obama",279
"22668","48171","GILLESPIE","Barack Obama",2055
"22679","48173","GLASSCOCK","Barack Obama",44
"22690","48175","GOLIAD","Barack Obama",1127
"22701","48177","GONZALES","Barack Obama",1777
"22712","48179","GRAY","Barack Obama",886
"22723","48181","GRAYSON","Barack Obama",10670
"22734","48183","GREGG","Barack Obama",12398
"22745","48185","GRIMES","Barack Obama",2339
"22756","48187","GUADALUPE","Barack Obama",15744
"22767","48189","HALE","Barack Obama",2243
"22778","48191","HALL","Barack Obama",265
"22789","48193","HAMILTON","Barack Obama",591
"22800","48195","HANSFORD","Barack Obama",159
"22811","48197","HARDEMAN","Barack Obama",302
"22822","48199","HARDIN","Barack Obama",3359
"22833","48201","HARRIS","Barack Obama",587044
"22844","48203","HARRISON","Barack Obama",8456
"22855","48205","HARTLEY","Barack Obama",184
"22866","48207","HASKELL","Barack Obama",553
"22877","48209","HAYS","Barack Obama",25537
"22888","48211","HEMPHILL","Barack Obama",192
"22899","48213","HENDERSON","Barack Obama",6106
"22910","48215","HIDALGO","Barack Obama",97969
"22921","48217","HILL","Barack Obama",2752
"22932","48219","HOCKLEY","Barack Obama",1486
"22943","48221","HOOD","Barack Obama",3843
"22954","48223","HOPKINS","Barack Obama",2777
"22965","48225","HOUSTON","Barack Obama",2265
"22976","48227","HOWARD","Barack Obama",2110
"22987","48229","HUDSPETH","Barack Obama",379
"22998","48231","HUNT","Barack Obama",6671
"23009","48233","HUTCHINSON","Barack Obama",1045
"23020","48235","IRION","Barack Obama",112
"23031","48237","JACK","Barack Obama",303
"23042","48239","JACKSON","Barack Obama",1070
"23053","48241","JASPER","Barack Obama",3423
"23064","48243","JEFF DAVIS","Barack Obama",440
"23075","48245","JEFFERSON","Barack Obama",44668
"23086","48247","JIM HOGG","Barack Obama",1301
"23097","48249","JIM WELLS","Barack Obama",6492
"23108","48251","JOHNSON","Barack Obama",10496
"23119","48253","JONES","Barack Obama",1226
"23130","48255","KARNES","Barack Obama",1325
"23141","48257","KAUFMAN","Barack Obama",9472
"23152","48259","KENDALL","Barack Obama",3043
"23163","48261","KENEDY","Barack Obama",82
"23174","48263","KENT","Barack Obama",66
"23185","48265","KERR","Barack Obama",4338
"23196","48267","KIMBLE","Barack Obama",217
"23207","48269","KING","Barack Obama",5
"23218","48271","KINNEY","Barack Obama",522
"23229","48273","KLEBERG","Barack Obama",4754
"23240","48275","KNOX","Barack Obama",332
"23251","48277","LAMAR","Barack Obama",4181
"23262","48279","LAMB","Barack Obama",998
