"","fips","cand","st","votes","total_votes","pct","lead"
"11356","48293","Donald Trump","TX",5747,7648,0.751438284518828,"Donald Trump"
"11361","51025","Donald Trump","VA",3045,7645,0.398299542184434,"Hillary Clinton"
"11365","12065","Donald Trump","FL",3930,7641,0.514330585001963,"Donald Trump"
"11371","54065","Donald Trump","WV",5718,7635,0.748919449901768,"Donald Trump"
"11376","17159","Donald Trump","IL",5736,7630,0.751769331585845,"Donald Trump"
"11380","21079","Donald Trump","KY",5904,7619,0.77490484315527,"Donald Trump"
"11386","19129","Donald Trump","IA",5050,7608,0.663774973711882,"Donald Trump"
"11396","48161","Donald Trump","TX",5995,7608,0.787986330178759,"Donald Trump"
"11400","55065","Donald Trump","WI",3977,7602,0.523151802157327,"Donald Trump"
"11407","19079","Donald Trump","IA",4450,7589,0.586375016471208,"Donald Trump"
"11417","29121","Donald Trump","MO",5794,7579,0.764480802216651,"Donald Trump"
"11422","12049","Donald Trump","FL",5238,7577,0.691302626369275,"Donald Trump"
"11428","13171","Donald Trump","GA",5183,7575,0.684224422442244,"Donald Trump"
"11431","40153","Donald Trump","OK",6329,7573,0.835732206523174,"Donald Trump"
"11434","27127","Donald Trump","MN",5137,7566,0.678958498546127,"Donald Trump"
"11443","27129","Donald Trump","MN",4890,7563,0.646568821896073,"Donald Trump"
"11452","55099","Donald Trump","WI",4562,7560,0.603439153439153,"Donald Trump"
"11459","28129","Donald Trump","MS",5877,7556,0.77779248279513,"Donald Trump"
"11466","45017","Donald Trump","SC",3785,7553,0.501125380643453,"Donald Trump"
"11474","51830","Donald Trump","VA",1921,7534,0.254977435625166,"Hillary Clinton"
"11478","21213","Donald Trump","KY",5077,7529,0.674325939699827,"Donald Trump"
"11484","40009","Donald Trump","OK",6287,7529,0.835037853632621,"Donald Trump"
"11487","18159","Donald Trump","IN",5589,7510,0.744207723035952,"Donald Trump"
"11490","13081","Donald Trump","GA",4539,7500,0.6052,"Donald Trump"
"11493","47111","Donald Trump","TN",6260,7490,0.835781041388518,"Donald Trump"
"11500","18045","Donald Trump","IN",5661,7474,0.757425742574257,"Donald Trump"
"11503","17039","Donald Trump","IL",5072,7469,0.679073503815772,"Donald Trump"
"11507","22049","Donald Trump","LA",5169,7464,0.692524115755627,"Donald Trump"
"11520","17005","Donald Trump","IL",4884,7462,0.654516215491825,"Donald Trump"
"11524","38077","Donald Trump","ND",4759,7460,0.637935656836461,"Donald Trump"
"11530","17149","Donald Trump","IL",5749,7458,0.770850093858943,"Donald Trump"
"11534","19023","Donald Trump","IA",4918,7457,0.659514550087166,"Donald Trump"
"11544","26011","Donald Trump","MI",4704,7457,0.630816682311922,"Donald Trump"
"11550","29073","Donald Trump","MO",5670,7444,0.761687264911338,"Donald Trump"
"11555","29059","Donald Trump","MO",5895,7440,0.792338709677419,"Donald Trump"
"11561","5123","Donald Trump","AR",3195,7430,0.430013458950202,"Hillary Clinton"
"11568","20057","Donald Trump","KS",4994,7425,0.672592592592593,"Donald Trump"
"11572","47159","Donald Trump","TN",5485,7410,0.740215924426451,"Donald Trump"
"11579","48289","Donald Trump","TX",6391,7407,0.862832455785068,"Donald Trump"
"11583","19085","Donald Trump","IA",4892,7378,0.663052317701274,"Donald Trump"
"11593","17189","Donald Trump","IL",5566,7376,0.754609544468547,"Donald Trump"
"11597","29163","Donald Trump","MO",5274,7375,0.715118644067797,"Donald Trump"
"11602","48179","Donald Trump","TX",6495,7360,0.882472826086957,"Donald Trump"
"11606","27043","Donald Trump","MN",4659,7355,0.633446634942216,"Donald Trump"
"11615","17015","Donald Trump","IL",4428,7354,0.602121294533587,"Donald Trump"
"11619","29143","Donald Trump","MO",5270,7352,0.716811751904244,"Donald Trump"
"11624","19141","Donald Trump","IA",5735,7348,0.780484485574306,"Donald Trump"
"11634","6043","Donald Trump","CA",4317,7345,0.587746766507828,"Donald Trump"
"11639","26053","Donald Trump","MI",4019,7313,0.549569260221523,"Donald Trump"
"11645","47049","Donald Trump","TN",6032,7311,0.825058131582547,"Donald Trump"
"11652","51005","Donald Trump","VA",4873,7306,0.66698603887216,"Donald Trump"
"11657","26113","Donald Trump","MI",5386,7301,0.737707163402274,"Donald Trump"
"11663","13229","Donald Trump","GA",6301,7297,0.86350555022612,"Donald Trump"
"11666","35029","Donald Trump","NM",3478,7295,0.47676490747087,"Donald Trump"
"11674","8007","Donald Trump","CO",4234,7290,0.58079561042524,"Donald Trump"
"11696","17193","Donald Trump","IL",5639,7289,0.773631499519824,"Donald Trump"
"11700","51029","Donald Trump","VA",3969,7284,0.544892915980231,"Donald Trump"
"11705","48219","Donald Trump","TX",5793,7282,0.795523207909915,"Donald Trump"
"11709","12045","Donald Trump","FL",5320,7279,0.730869624948482,"Donald Trump"
"11715","31131","Donald Trump","NE",4833,7279,0.663964830333837,"Donald Trump"
"11719","1023","Donald Trump","AL",4102,7268,0.564391854705559,"Donald Trump"
"11723","21099","Donald Trump","KY",5320,7263,0.732479691587498,"Donald Trump"
"11729","31043","Donald Trump","NE",4028,7259,0.554897368783579,"Donald Trump"
"11733","51077","Donald Trump","VA",5593,7258,0.770597960870763,"Donald Trump"
"11738","5135","Donald Trump","AR",5405,7246,0.745928788296991,"Donald Trump"
"11746","28007","Donald Trump","MS",4288,7242,0.592101629384148,"Donald Trump"
"11753","21161","Donald Trump","KY",4944,7216,0.685144124168514,"Donald Trump"
"11759","26141","Donald Trump","MI",4486,7215,0.621760221760222,"Donald Trump"
"11765","18139","Donald Trump","IN",5292,7214,0.73357360687552,"Donald Trump"
"11768","12029","Donald Trump","FL",5822,7202,0.808386559289086,"Donald Trump"
"11774","47171","Donald Trump","TN",5666,7166,0.7906782026235,"Donald Trump"
"11781","21103","Donald Trump","KY",4944,7145,0.691952414275717,"Donald Trump"
"11787","47085","Donald Trump","TN",4928,7139,0.690292758089368,"Donald Trump"
"11794","20061","Donald Trump","KS",4116,7129,0.577360078552392,"Donald Trump"
"11798","47151","Donald Trump","TN",6044,7123,0.848518882493332,"Donald Trump"
"11805","5141","Donald Trump","AR",5382,7116,0.756323777403035,"Donald Trump"
"11813","51735","Donald Trump","VA",5089,7114,0.715350014056789,"Donald Trump"
"11818","37041","Donald Trump","NC",3983,7108,0.560354530106922,"Donald Trump"
"11821","29151","Donald Trump","MO",5845,7078,0.825798248092682,"Donald Trump"
"11826","53047","Donald Trump","WA",4048,7061,0.57328990228013,"Donald Trump"
"11833","19029","Donald Trump","IA",4755,7055,0.673990077958894,"Donald Trump"
"11844","28051","Donald Trump","MS",1151,7045,0.163378282469837,"Hillary Clinton"
"11850","51007","Donald Trump","VA",4704,7035,0.66865671641791,"Donald Trump"
"11855","28005","Donald Trump","MS",4282,7033,0.608844021043651,"Donald Trump"
"11862","5057","Donald Trump","AR",4391,7031,0.624519982932726,"Donald Trump"
"11870","55107","Donald Trump","WI",4564,7029,0.649310001422677,"Donald Trump"
"11877","48395","Donald Trump","TX",4665,7010,0.665477888730385,"Donald Trump"
"11881","22013","Donald Trump","LA",3756,7005,0.536188436830835,"Donald Trump"
"11894","13001","Donald Trump","GA",5492,7003,0.784235327716693,"Donald Trump"
"11897","13091","Donald Trump","GA",5021,6995,0.717798427448177,"Donald Trump"
"11900","54043","Donald Trump","WV",5257,6988,0.752289639381797,"Donald Trump"
"11905","19145","Donald Trump","IA",4875,6968,0.699626865671642,"Donald Trump"
"11915","51520","Donald Trump","VA",4884,6966,0.701119724375538,"Donald Trump"
"11920","48057","Donald Trump","TX",4638,6957,0.666666666666667,"Donald Trump"
"11924","39067","Donald Trump","OH",5021,6956,0.721822886716504,"Donald Trump"
"11929","13011","Donald Trump","GA",6130,6946,0.88252231500144,"Donald Trump"
"11932","48051","Donald Trump","TX",5316,6945,0.765442764578834,"Donald Trump"
"11936","47041","Donald Trump","TN",5164,6940,0.744092219020173,"Donald Trump"
"11943","48133","Donald Trump","TX",6008,6935,0.866330209084355,"Donald Trump"
"11948","13163","Donald Trump","GA",3057,6934,0.440871070089414,"Hillary Clinton"
"11950","51113","Donald Trump","VA",4418,6934,0.637150274012114,"Donald Trump"
"11956","5107","Donald Trump","AR",2443,6932,0.352423542989036,"Hillary Clinton"
"11963","49013","Donald Trump","UT",5505,6932,0.794143104443162,"Donald Trump"
"11973","1075","Donald Trump","AL",5819,6931,0.839561390852691,"Donald Trump"
"11977","55011","Donald Trump","WI",4049,6921,0.585031064875018,"Donald Trump"
"11984","18165","Donald Trump","IN",4511,6913,0.65253869521192,"Donald Trump"
"11987","5053","Donald Trump","AR",5160,6908,0.746960046323104,"Donald Trump"
"11996","8003","Donald Trump","CO",3031,6897,0.439466434681746,"Hillary Clinton"
"12017","20139","Donald Trump","KS",4713,6894,0.683637946040035,"Donald Trump"
"12021","27159","Donald Trump","MN",4837,6894,0.701624601102408,"Donald Trump"
"12030","54041","Donald Trump","WV",5245,6885,0.761801016702978,"Donald Trump"
"12035","13267","Donald Trump","GA",5092,6879,0.74022386974851,"Donald Trump"
"12038","16067","Donald Trump","ID",4887,6870,0.711353711790393,"Donald Trump"
"12046","5037","Donald Trump","AR",4577,6863,0.666909514789451,"Donald Trump"
"12054","19047","Donald Trump","IA",4608,6862,0.671524336928009,"Donald Trump"
"12064","19005","Donald Trump","IA",4072,6837,0.595582857978646,"Donald Trump"
"12074","26039","Donald Trump","MI",4354,6833,0.637201814722669,"Donald Trump"
"12080","5087","Donald Trump","AR",4917,6829,0.720017572118905,"Donald Trump"
"12089","47075","Donald Trump","TN",3010,6824,0.441090269636577,"Hillary Clinton"
"12095","48123","Donald Trump","TX",5510,6822,0.807681031955438,"Donald Trump"
"12099","29135","Donald Trump","MO",5344,6808,0.784958871915394,"Donald Trump"
"12105","35053","Donald Trump","NM",2592,6792,0.381625441696113,"Hillary Clinton"
"12112","46079","Donald Trump","SD",4038,6786,0.595048629531388,"Donald Trump"
"12116","5089","Donald Trump","AR",5077,6778,0.749041015048687,"Donald Trump"
"12124","29065","Donald Trump","MO",5599,6778,0.826054883446444,"Donald Trump"
"12129","37137","Donald Trump","NC",4225,6772,0.623892498523331,"Donald Trump"
"12132","46005","Donald Trump","SD",4455,6772,0.65785587714117,"Donald Trump"
"12136","19075","Donald Trump","IA",4516,6766,0.667454921667159,"Donald Trump"
"12146","21051","Donald Trump","KY",5861,6765,0.866371027346637,"Donald Trump"
"12152","5047","Donald Trump","AR",5034,6764,0.744234180958013,"Donald Trump"
"12160","21221","Donald Trump","KY",4928,6745,0.730615270570793,"Donald Trump"
"12166","42057","Donald Trump","PA",5676,6743,0.841761827079935,"Donald Trump"
"12171","13281","Donald Trump","GA",5377,6726,0.799435028248588,"Donald Trump"
"12174","51135","Donald Trump","VA",3712,6717,0.552627661158255,"Donald Trump"
"12179","8071","Donald Trump","CO",3656,6693,0.546242342746153,"Donald Trump"
"12201","21203","Donald Trump","KY",5609,6688,0.838666267942584,"Donald Trump"
"12207","39111","Donald Trump","OH",4781,6686,0.715076278791505,"Donald Trump"
"12213","1085","Donald Trump","AL",1751,6676,0.262282804074296,"Hillary Clinton"
"12216","27113","Donald Trump","MN",4000,6671,0.599610253335332,"Donald Trump"
"12225","29067","Donald Trump","MO",5486,6664,0.823229291716687,"Donald Trump"
"12230","47129","Donald Trump","TN",5429,6664,0.814675870348139,"Donald Trump"
"12237","13221","Donald Trump","GA",4622,6650,0.695037593984962,"Donald Trump"
"12240","17127","Donald Trump","IL",4844,6633,0.730287954168551,"Donald Trump"
"12244","51103","Donald Trump","VA",3520,6599,0.533414153659645,"Donald Trump"
"12249","37143","Donald Trump","NC",4143,6595,0.628203184230478,"Donald Trump"
"12252","5043","Donald Trump","AR",3967,6590,0.601972685887709,"Donald Trump"
"12260","18121","Donald Trump","IN",4863,6576,0.739507299270073,"Donald Trump"
"12263","1027","Donald Trump","AL",5230,6572,0.795800365185636,"Donald Trump"
"12267","22059","Donald Trump","LA",5835,6568,0.888398294762485,"Donald Trump"
"12280","13019","Donald Trump","GA",5408,6563,0.824013408502209,"Donald Trump"
"12283","53051","Donald Trump","WA",4227,6563,0.644065214078927,"Donald Trump"
"12290","30043","Donald Trump","MT",4099,6559,0.624942826650404,"Donald Trump"
"12295","47091","Donald Trump","TN",5400,6556,0.823672971323978,"Donald Trump"
"12302","56009","Donald Trump","WY",5520,6552,0.842490842490842,"Donald Trump"
"12308","1035","Donald Trump","AL",3413,6543,0.521626165367568,"Donald Trump"
"12312","1029","Donald Trump","AL",5738,6532,0.878444580526638,"Donald Trump"
"12316","48287","Donald Trump","TX",4996,6522,0.766022692425636,"Donald Trump"
"12320","47139","Donald Trump","TN",5097,6520,0.781748466257669,"Donald Trump"
"12327","8081","Donald Trump","CO",5293,6510,0.813056835637481,"Donald Trump"
"12349","54091","Donald Trump","WV",4701,6498,0.723453370267775,"Donald Trump"
"12355","27075","Donald Trump","MN",2932,6472,0.453028430160692,"Hillary Clinton"
"12363","40001","Donald Trump","OK",4753,6468,0.734848484848485,"Donald Trump"
"12366","21045","Donald Trump","KY",5482,6439,0.851374437024383,"Donald Trump"
"12372","17125","Donald Trump","IL",4051,6433,0.62972174724079,"Donald Trump"
"12376","32013","Donald Trump","NV",4521,6433,0.702782527592103,"Donald Trump"
"12382","5149","Donald Trump","AR",4600,6423,0.716176241631636,"Donald Trump"
"12390","17129","Donald Trump","IL",4230,6423,0.658570761326483,"Donald Trump"
"12394","22027","Donald Trump","LA",3585,6421,0.558324248559414,"Donald Trump"
"12407","29117","Donald Trump","MO",4879,6408,0.761392009987516,"Donald Trump"
"12412","51051","Donald Trump","VA",4932,6405,0.770023419203747,"Donald Trump"
"12418","25019","Donald Trump","MA",1892,6404,0.295440349781387,"Hillary Clinton"
"12421","20005","Donald Trump","KS",3977,6393,0.622086657281402,"Donald Trump"
"12426","1119","Donald Trump","AL",1581,6391,0.247379126897199,"Hillary Clinton"
"12429","5121","Donald Trump","AR",4508,6378,0.706804640953277,"Donald Trump"
"12437","22127","Donald Trump","LA",4605,6368,0.723146984924623,"Donald Trump"
"12450","28131","Donald Trump","MS",4810,6368,0.7553391959799,"Donald Trump"
"12457","30041","Donald Trump","MT",3446,6368,0.541143216080402,"Donald Trump"
"12462","19037","Donald Trump","IA",3739,6367,0.587246741008324,"Donald Trump"
"12472","21123","Donald Trump","KY",4799,6367,0.753730171195225,"Donald Trump"
"12478","40117","Donald Trump","OK",4716,6346,0.743145288370627,"Donald Trump"
"12481","28013","Donald Trump","MS",4360,6339,0.687805647578482,"Donald Trump"
"12488","19119","Donald Trump","IA",5188,6336,0.818813131313131,"Donald Trump"
"12498","28077","Donald Trump","MS",4072,6329,0.643387580976458,"Donald Trump"
"12505","47005","Donald Trump","TN",4715,6322,0.745808288516292,"Donald Trump"
"12512","27071","Donald Trump","MN",3569,6313,0.565341359100269,"Donald Trump"
"12521","48177","Donald Trump","TX",4580,6304,0.726522842639594,"Donald Trump"
"12525","27121","Donald Trump","MN",3793,6294,0.602637432475373,"Donald Trump"
"12534","39115","Donald Trump","OH",4315,6290,0.686009538950715,"Donald Trump"
"12539","17053","Donald Trump","IL",4474,6289,0.711400858642073,"Donald Trump"
"12543","35057","Donald Trump","NM",3695,6286,0.587814190264079,"Donald Trump"
"12551","13025","Donald Trump","GA",5561,6285,0.884805091487669,"Donald Trump"
"12554","17025","Donald Trump","IL",5009,6278,0.797865562280981,"Donald Trump"
"12558","29039","Donald Trump","MO",5019,6278,0.799458426250398,"Donald Trump"
"12563","19165","Donald Trump","IA",4340,6270,0.692185007974482,"Donald Trump"
"12573","13027","Donald Trump","GA",3679,6268,0.586949585194639,"Donald Trump"
"12576","6011","Donald Trump","CA",3425,6260,0.547124600638978,"Donald Trump"
"12581","21069","Donald Trump","KY",4722,6257,0.754674764264024,"Donald Trump"
"12587","31185","Donald Trump","NE",4686,6256,0.749040920716113,"Donald Trump"
"12591","1041","Donald Trump","AL",4511,6252,0.721529110684581,"Donald Trump"
"12595","13083","Donald Trump","GA",5047,6238,0.809073420968259,"Donald Trump"
"12599","28065","Donald Trump","MS",2466,6237,0.395382395382395,"Hillary Clinton"
"12605","5001","Donald Trump","AR",3825,6211,0.615842859442924,"Donald Trump"
"12613","21225","Donald Trump","KY",4701,6211,0.756882949605539,"Donald Trump"
"12619","17139","Donald Trump","IL",4453,6209,0.717184731840876,"Donald Trump"
"12623","47173","Donald Trump","TN",5024,6204,0.809800128949065,"Donald Trump"
"12630","56007","Donald Trump","WY",4409,6200,0.711129032258065,"Donald Trump"
"12636","49021","Donald Trump","UT",4090,6197,0.659996772631919,"Donald Trump"
"12647","45009","Donald Trump","SC",2197,6195,0.354640839386602,"Hillary Clinton"
"12653","54103","Donald Trump","WV",4461,6191,0.720562106283315,"Donald Trump"
"12658","19035","Donald Trump","IA",4188,6186,0.677012609117362,"Donald Trump"
"12668","27023","Donald Trump","MN",3764,6182,0.608864445163378,"Donald Trump"
"12677","26001","Donald Trump","MI",4201,6179,0.679883476290662,"Donald Trump"
"12683","54047","Donald Trump","WV",4614,6179,0.746722770674866,"Donald Trump"
"12688","20133","Donald Trump","KS",4340,6151,0.705576329052187,"Donald Trump"
"12693","51131","Donald Trump","VA",2686,6134,0.437887186175416,"Hillary Clinton"
"12697","40073","Donald Trump","OK",5151,6123,0.84125428711416,"Donald Trump"
"12701","37187","Donald Trump","NC",2560,6115,0.418642681929681,"Hillary Clinton"
"12703","19007","Donald Trump","IA",4031,6096,0.661253280839895,"Donald Trump"
"12714","1131","Donald Trump","AL",1737,6095,0.284987694831829,"Hillary Clinton"
"12717","26097","Donald Trump","MI",3740,6088,0.614323258869908,"Donald Trump"
"12723","12013","Donald Trump","FL",4647,6067,0.765946925993077,"Donald Trump"
"12729","28161","Donald Trump","MS",3366,6058,0.555628920435787,"Donald Trump"
"12736","21127","Donald Trump","KY",4816,6042,0.797087057265806,"Donald Trump"
