"","fips","cand","st","votes","total_votes","pct","lead"
"5925","21211","Hillary Clinton","KY",6276,20573,0.305060030136587,"Donald Trump"
"5931","36107","Hillary Clinton","NY",6852,20556,0.333333333333333,"Donald Trump"
"5935","1031","Hillary Clinton","AL",4194,20513,0.204455711012529,"Donald Trump"
"5939","51093","Hillary Clinton","VA",7673,20481,0.374639910160637,"Donald Trump"
"5944","31019","Hillary Clinton","NE",4690,20477,0.22903745665869,"Donald Trump"
"5948","20161","Hillary Clinton","KS",8892,20475,0.434285714285714,"Donald Trump"
"5952","39135","Hillary Clinton","OH",4323,20475,0.211135531135531,"Donald Trump"
"5957","21019","Hillary Clinton","KY",6021,20454,0.294367849809328,"Donald Trump"
"5963","21107","Hillary Clinton","KY",4310,20341,0.211887321173984,"Donald Trump"
"5969","51171","Hillary Clinton","VA",5269,20335,0.259109909023851,"Donald Trump"
"5974","35005","Hillary Clinton","NM",5530,20261,0.272938157050491,"Donald Trump"
"5981","49043","Hillary Clinton","UT",10251,20133,0.509164059007599,"Hillary Clinton"
"5992","18065","Hillary Clinton","IN",5124,20075,0.255242839352428,"Donald Trump"
"5995","55075","Hillary Clinton","WI",6243,19979,0.312478102007107,"Donald Trump"
"6002","48259","Hillary Clinton","TX",3633,19936,0.182233146067416,"Donald Trump"
"6006","55083","Hillary Clinton","WI",5886,19924,0.295422605902429,"Donald Trump"
"6013","18037","Hillary Clinton","IN",5389,19917,0.270572877441382,"Donald Trump"
"6016","27009","Hillary Clinton","MN",5640,19911,0.283260509266235,"Donald Trump"
"6025","47031","Hillary Clinton","TN",4741,19895,0.238301080673536,"Donald Trump"
"6032","26059","Hillary Clinton","MI",4799,19880,0.241398390342052,"Donald Trump"
"6038","35035","Hillary Clinton","NM",6033,19791,0.304835531302107,"Donald Trump"
"6045","37181","Hillary Clinton","NC",12168,19762,0.615727153122154,"Hillary Clinton"
"6049","5005","Hillary Clinton","AR",4163,19730,0.210998479472884,"Donald Trump"
"6057","21101","Hillary Clinton","KY",6707,19705,0.34037046434915,"Donald Trump"
"6063","55115","Hillary Clinton","WI",6056,19697,0.307457988526172,"Donald Trump"
"6070","48471","Hillary Clinton","TX",6085,19683,0.309150027942895,"Donald Trump"
"6074","28071","Hillary Clinton","MS",7968,19642,0.405661337949292,"Donald Trump"
"6081","6101","Hillary Clinton","CA",7599,19617,0.387368099097721,"Donald Trump"
"6086","35015","Hillary Clinton","NM",5008,19602,0.255484134272013,"Donald Trump"
"6094","32023","Hillary Clinton","NV",5095,19592,0.260055124540629,"Donald Trump"
"6100","36035","Hillary Clinton","NY",5805,19563,0.296733629811379,"Donald Trump"
"6104","37111","Hillary Clinton","NC",4645,19557,0.237510865674694,"Donald Trump"
"6107","55081","Hillary Clinton","WI",7047,19554,0.360386621663087,"Donald Trump"
"6114","17177","Hillary Clinton","IL",7531,19525,0.385710627400768,"Donald Trump"
"6118","51073","Hillary Clinton","VA",5399,19524,0.276531448473673,"Donald Trump"
"6123","42061","Hillary Clinton","PA",4487,19496,0.23014977431268,"Donald Trump"
"6128","47053","Hillary Clinton","TN",5255,19484,0.269708478751796,"Donald Trump"
"6135","13175","Hillary Clinton","GA",6737,19448,0.346410941999177,"Donald Trump"
"6138","17203","Hillary Clinton","IL",5068,19389,0.261385321574088,"Donald Trump"
"6141","50011","Hillary Clinton","VT",9351,19373,0.482682083311826,"Hillary Clinton"
"6148","12075","Hillary Clinton","FL",5091,19367,0.262869830123406,"Donald Trump"
"6154","53041","Hillary Clinton","WA",5750,19321,0.297603643703742,"Donald Trump"
"6161","47047","Hillary Clinton","TN",5865,19306,0.303791567388377,"Donald Trump"
"6168","37145","Hillary Clinton","NC",7772,19303,0.402631715277418,"Donald Trump"
"6171","48493","Hillary Clinton","TX",4790,19255,0.248766554141781,"Donald Trump"
"6175","26151","Hillary Clinton","MI",4873,19243,0.253234942576521,"Donald Trump"
"6181","42115","Hillary Clinton","PA",5065,19200,0.263802083333333,"Donald Trump"
"6185","53031","Hillary Clinton","WA",11987,19145,0.626116479498564,"Hillary Clinton"
"6193","39015","Hillary Clinton","OH",4270,19139,0.223104655415643,"Donald Trump"
"6197","1113","Hillary Clinton","AL",9577,19136,0.500470317725752,"Hillary Clinton"
"6202","29027","Hillary Clinton","MO",4988,19127,0.260783186072045,"Donald Trump"
"6207","19139","Hillary Clinton","IA",8284,19086,0.434035418631458,"Donald Trump"
"6217","18093","Hillary Clinton","IN",4210,19076,0.220696162717551,"Donald Trump"
"6220","17133","Hillary Clinton","IL",5522,19074,0.289504036908881,"Donald Trump"
"6224","48053","Hillary Clinton","TX",3785,19046,0.19872939199832,"Donald Trump"
"6228","27147","Hillary Clinton","MN",6239,19040,0.327678571428571,"Donald Trump"
"6237","13219","Hillary Clinton","GA",5253,19030,0.276037834997373,"Donald Trump"
"6240","6009","Hillary Clinton","CA",6740,19029,0.354196226811708,"Donald Trump"
"6245","37055","Hillary Clinton","NC",7079,19009,0.372402546162344,"Donald Trump"
"6248","47089","Hillary Clinton","TN",3490,18994,0.183742234389807,"Donald Trump"
"6255","48401","Hillary Clinton","TX",3935,18994,0.207170685479625,"Donald Trump"
"6259","40083","Hillary Clinton","OK",4239,18948,0.223717542748575,"Donald Trump"
"6262","40113","Hillary Clinton","OK",5593,18942,0.295269770879527,"Donald Trump"
"6266","49045","Hillary Clinton","UT",4015,18905,0.212377677862999,"Donald Trump"
"6275","28109","Hillary Clinton","MS",2919,18893,0.154501667284179,"Donald Trump"
"6282","36039","Hillary Clinton","NY",6370,18869,0.337590757326832,"Donald Trump"
"6285","51590","Hillary Clinton","VA",11051,18862,0.585886968508112,"Hillary Clinton"
"6291","13129","Hillary Clinton","GA",3176,18850,0.168488063660477,"Donald Trump"
"6294","13039","Hillary Clinton","GA",5914,18825,0.314156706507304,"Donald Trump"
"6297","37153","Hillary Clinton","NC",8290,18813,0.440652740126508,"Donald Trump"
"6299","55045","Hillary Clinton","WI",9121,18791,0.485391942951413,"Hillary Clinton"
"6307","19099","Hillary Clinton","IA",7108,18776,0.378568385172561,"Donald Trump"
"6317","26047","Hillary Clinton","MI",6972,18774,0.371364653243848,"Donald Trump"
"6323","24041","Hillary Clinton","MD",7865,18731,0.419892157386151,"Donald Trump"
"6326","1047","Hillary Clinton","AL",12826,18730,0.684783769353978,"Hillary Clinton"
"6331","13275","Hillary Clinton","GA",7138,18730,0.381099839829151,"Donald Trump"
"6334","19057","Hillary Clinton","IA",8178,18713,0.43702239085128,"Donald Trump"
"6344","39033","Hillary Clinton","OH",4518,18702,0.24157844080847,"Donald Trump"
"6349","47107","Hillary Clinton","TN",3507,18694,0.187600299561357,"Donald Trump"
"6356","6109","Hillary Clinton","CA",7075,18693,0.378483924463703,"Donald Trump"
"6361","27085","Hillary Clinton","MN",4978,18684,0.266431171055449,"Donald Trump"
"6370","12121","Hillary Clinton","FL",3955,18675,0.211780455153949,"Donald Trump"
"6376","22061","Hillary Clinton","LA",7102,18664,0.380518645520789,"Donald Trump"
"6388","4001","Hillary Clinton","AZ",12196,18659,0.653625596227022,"Hillary Clinton"
"6393","48499","Hillary Clinton","TX",2624,18646,0.140727233723051,"Donald Trump"
"6397","51023","Hillary Clinton","VA",4492,18641,0.240974196663269,"Donald Trump"
"6402","22117","Hillary Clinton","LA",5690,18622,0.305552572226399,"Donald Trump"
"6415","47043","Hillary Clinton","TN",4718,18619,0.253397067511682,"Donald Trump"
"6422","1045","Hillary Clinton","AL",4408,18617,0.236772842026105,"Donald Trump"
"6426","42065","Hillary Clinton","PA",3437,18551,0.185273031103445,"Donald Trump"
"6431","32007","Hillary Clinton","NV",3400,18545,0.183337826907522,"Donald Trump"
"6437","48277","Hillary Clinton","TX",3579,18537,0.193073312833792,"Donald Trump"
"6441","17055","Hillary Clinton","IL",4711,18533,0.254195219338477,"Donald Trump"
"6445","40019","Hillary Clinton","OK",4002,18533,0.215939135595964,"Donald Trump"
"6448","18061","Hillary Clinton","IN",4776,18528,0.257772020725389,"Donald Trump"
"6451","1123","Hillary Clinton","AL",5271,18504,0.284857328145266,"Donald Trump"
"6455","29161","Hillary Clinton","MO",4761,18499,0.257365262987188,"Donald Trump"
"6460","51185","Hillary Clinton","VA",2895,18495,0.156528791565288,"Donald Trump"
"6465","21009","Hillary Clinton","KY",4275,18483,0.231293621165395,"Donald Trump"
"6471","26041","Hillary Clinton","MI",6431,18467,0.348242811501597,"Donald Trump"
"6477","36023","Hillary Clinton","NY",7976,18424,0.432913590968302,"Donald Trump"
"6481","39137","Hillary Clinton","OH",2874,18387,0.156306085821504,"Donald Trump"
"6486","28149","Hillary Clinton","MS",8518,18287,0.465795373762782,"Donald Trump"
"6493","1021","Hillary Clinton","AL",2909,18255,0.159353601752944,"Donald Trump"
"6497","42087","Hillary Clinton","PA",3563,18239,0.195350622292889,"Donald Trump"
"6501","41007","Hillary Clinton","OR",8899,18158,0.490087013988325,"Hillary Clinton"
"6505","16057","Hillary Clinton","ID",8093,18146,0.445993607406591,"Hillary Clinton"
"6514","22119","Hillary Clinton","LA",6259,18140,0.345038588754135,"Donald Trump"
"6527","48099","Hillary Clinton","TX",5057,18127,0.278976112980637,"Donald Trump"
"6531","36017","Hillary Clinton","NY",5943,18113,0.328106884558052,"Donald Trump"
"6535","39027","Hillary Clinton","OH",3943,18100,0.217845303867403,"Donald Trump"
"6539","27017","Hillary Clinton","MN",8460,18059,0.468464477545822,"Hillary Clinton"
"6549","29159","Hillary Clinton","MO",4322,18045,0.239512330285398,"Donald Trump"
"6554","37003","Hillary Clinton","NC",3750,18011,0.208206096274499,"Donald Trump"
"6557","18099","Hillary Clinton","IN",4798,18008,0.266437139049311,"Donald Trump"
"6560","37099","Hillary Clinton","NC",7564,18004,0.420128860253277,"Donald Trump"
"6563","19167","Hillary Clinton","IA",2289,17989,0.127244427149925,"Donald Trump"
"6573","18145","Hillary Clinton","IN",4247,17935,0.236799553944801,"Donald Trump"
"6576","56005","Hillary Clinton","WY",1324,17935,0.0738221354892668,"Donald Trump"
"6582","27103","Hillary Clinton","MN",7886,17914,0.440214357485765,"Donald Trump"
"6591","40137","Hillary Clinton","OK",3084,17886,0.172425360617243,"Donald Trump"
"6593","37093","Hillary Clinton","NC",9608,17847,0.538353784949852,"Hillary Clinton"
"6597","54069","Hillary Clinton","WV",5452,17819,0.305965542398563,"Donald Trump"
"6602","39039","Hillary Clinton","OH",5282,17795,0.296824950828884,"Donald Trump"
"6607","51187","Hillary Clinton","VA",5165,17791,0.290315327974819,"Donald Trump"
"6612","36025","Hillary Clinton","NY",5825,17778,0.327652154348071,"Donald Trump"
"6616","19127","Hillary Clinton","IA",7623,17700,0.430677966101695,"Donald Trump"
"6625","51660","Hillary Clinton","VA",10100,17693,0.570847227717176,"Hillary Clinton"
"6631","42123","Hillary Clinton","PA",4828,17624,0.273944620971403,"Donald Trump"
"6636","39021","Hillary Clinton","OH",4488,17597,0.255043473319316,"Donald Trump"
"6640","50001","Hillary Clinton","VT",11217,17592,0.637619372442019,"Hillary Clinton"
"6647","27099","Hillary Clinton","MN",7444,17587,0.423267185989651,"Donald Trump"
"6656","19125","Hillary Clinton","IA",5469,17554,0.311552922410847,"Donald Trump"
"6666","27097","Hillary Clinton","MN",3637,17534,0.207425573172123,"Donald Trump"
"6675","18071","Hillary Clinton","IN",3843,17532,0.219199178644764,"Donald Trump"
"6678","28045","Hillary Clinton","MS",3320,17517,0.189530170691328,"Donald Trump"
"6685","51109","Hillary Clinton","VA",6208,17507,0.354601016736163,"Donald Trump"
"6690","42031","Hillary Clinton","PA",4256,17481,0.243464332704079,"Donald Trump"
"6695","6103","Hillary Clinton","CA",5120,17477,0.292956457057847,"Donald Trump"
"6700","35025","Hillary Clinton","NM",3877,17449,0.22219038340306,"Donald Trump"
"6708","37175","Hillary Clinton","NC",6520,17440,0.373853211009174,"Donald Trump"
"6711","36057","Hillary Clinton","NY",5961,17438,0.341839660511527,"Donald Trump"
"6715","17049","Hillary Clinton","IL",3071,17428,0.176210695432637,"Donald Trump"
"6719","29091","Hillary Clinton","MO",2880,17415,0.165374677002584,"Donald Trump"
"6724","42119","Hillary Clinton","PA",6138,17400,0.352758620689655,"Donald Trump"
"6729","55029","Hillary Clinton","WI",8026,17398,0.461317392803771,"Donald Trump"
"6736","37197","Hillary Clinton","NC",3140,17350,0.180979827089337,"Donald Trump"
"6739","37113","Hillary Clinton","NC",4841,17336,0.279245500692201,"Donald Trump"
"6742","42117","Hillary Clinton","PA",3642,17334,0.210107303565247,"Donald Trump"
"6747","17027","Hillary Clinton","IL",3939,17268,0.228109798471161,"Donald Trump"
"6751","40121","Hillary Clinton","OK",3704,17250,0.214724637681159,"Donald Trump"
"6754","29201","Hillary Clinton","MO",3574,17244,0.207260496404546,"Donald Trump"
"6759","19187","Hillary Clinton","IA",6293,17239,0.365044376123905,"Donald Trump"
"6769","29023","Hillary Clinton","MO",3036,17232,0.176183844011142,"Donald Trump"
"6774","45029","Hillary Clinton","SC",7616,17231,0.441994080436423,"Donald Trump"
"6781","40079","Hillary Clinton","OK",3245,17199,0.188673760102332,"Donald Trump"
"6784","16069","Hillary Clinton","ID",4828,17195,0.280779296307066,"Donald Trump"
"6792","48325","Hillary Clinton","TX",4624,17187,0.269040553907023,"Donald Trump"
"6796","51137","Hillary Clinton","VA",5955,17157,0.347088651862214,"Donald Trump"
"6801","26107","Hillary Clinton","MI",5827,17149,0.339786576476762,"Donald Trump"
"6807","45025","Hillary Clinton","SC",7125,17128,0.41598552078468,"Donald Trump"
"6814","36003","Hillary Clinton","NY",4473,17111,0.261410788381743,"Donald Trump"
"6818","27005","Hillary Clinton","MN",5208,17090,0.304739613809245,"Donald Trump"
"6827","47123","Hillary Clinton","TN",3184,17050,0.186744868035191,"Donald Trump"
"6834","39071","Hillary Clinton","OH",3436,17048,0.201548568747067,"Donald Trump"
"6838","37139","Hillary Clinton","NC",8455,16964,0.49840839424664,"Hillary Clinton"
"6842","51083","Hillary Clinton","VA",6890,16946,0.406585624926236,"Donald Trump"
"6847","39171","Hillary Clinton","OH",4287,16938,0.253099539496989,"Donald Trump"
"6852","18113","Hillary Clinton","IN",3904,16890,0.231142687981054,"Donald Trump"
"6855","48001","Hillary Clinton","TX",3358,16887,0.198851187303843,"Donald Trump"
"6859","40087","Hillary Clinton","OK",2893,16839,0.171803551279767,"Donald Trump"
"6862","17081","Hillary Clinton","IL",4408,16818,0.262100130812225,"Donald Trump"
"6866","18033","Hillary Clinton","IN",3941,16816,0.23436013320647,"Donald Trump"
"6869","16017","Hillary Clinton","ID",5140,16815,0.305679452869462,"Donald Trump"
"6877","40071","Hillary Clinton","OK",3734,16795,0.222328073831497,"Donald Trump"
"6880","45071","Hillary Clinton","SC",6212,16795,0.369871985710033,"Donald Trump"
"6887","51145","Hillary Clinton","VA",4057,16794,0.241574371799452,"Donald Trump"
"6892","39097","Hillary Clinton","OH",4662,16754,0.278261907604154,"Donald Trump"
"6897","36073","Hillary Clinton","NY",4327,16722,0.258760913766296,"Donald Trump"
"6901","48473","Hillary Clinton","TX",5744,16715,0.34364343404128,"Donald Trump"
"6905","48073","Hillary Clinton","TX",3466,16701,0.207532483084845,"Donald Trump"
"6909","29225","Hillary Clinton","MO",3173,16690,0.190113840623128,"Donald Trump"
"6914","21157","Hillary Clinton","KY",3672,16688,0.220038350910834,"Donald Trump"
"6920","29109","Hillary Clinton","MO",2898,16674,0.173803526448363,"Donald Trump"
"6925","8029","Hillary Clinton","CO",4048,16661,0.242962607286477,"Donald Trump"
"6947","48071","Hillary Clinton","TX",2939,16661,0.176399975991837,"Donald Trump"
"6951","56037","Hillary Clinton","WY",3233,16661,0.194045975631715,"Donald Trump"
"6957","22115","Hillary Clinton","LA",2665,16633,0.160223651776589,"Donald Trump"
"6970","16011","Hillary Clinton","ID",2924,16625,0.17587969924812,"Donald Trump"
"6978","22069","Hillary Clinton","LA",7143,16617,0.429860985737498,"Donald Trump"
"6991","17121","Hillary Clinton","IL",4231,16600,0.254879518072289,"Donald Trump"
"6995","21083","Hillary Clinton","KY",3308,16592,0.199373191899711,"Donald Trump"
"7001","22009","Hillary Clinton","LA",5032,16581,0.303479886617212,"Donald Trump"
"7014","23029","Hillary Clinton","ME",6358,16559,0.383960384081164,"Donald Trump"
"7019","49003","Hillary Clinton","UT",1814,16548,0.109620497945371,"Donald Trump"
"7028","56013","Hillary Clinton","WY",4200,16543,0.253883817929033,"Donald Trump"
"7034","21071","Hillary Clinton","KY",4015,16540,0.242744860943168,"Donald Trump"
"7040","29209","Hillary Clinton","MO",2886,16538,0.174507195549643,"Donald Trump"
"7045","26023","Hillary Clinton","MI",4740,16490,0.287446937537902,"Donald Trump"
"7051","40021","Hillary Clinton","OK",5455,16487,0.330866743494875,"Donald Trump"
"7054","26057","Hillary Clinton","MI",5665,16442,0.344544459311519,"Donald Trump"
"7060","5139","Hillary Clinton","AR",5667,16433,0.344854865210248,"Donald Trump"
"7068","56001","Hillary Clinton","WY",6888,16420,0.419488428745432,"Donald Trump"
"7074","13145","Hillary Clinton","GA",4082,16392,0.249023914104441,"Donald Trump"
"7077","23007","Hillary Clinton","ME",7001,16382,0.427359296789159,"Donald Trump"
"7081","48349","Hillary Clinton","TX",3998,16382,0.24404834574533,"Donald Trump"
"7085","47051","Hillary Clinton","TN",4372,16363,0.267188168428772,"Donald Trump"
"7091","50003","Hillary Clinton","VT",9539,16345,0.583603548485775,"Hillary Clinton"
"7098","42109","Hillary Clinton","PA",3991,16333,0.244351925549501,"Donald Trump"
"7103","17011","Hillary Clinton","IL",6010,16303,0.368643807888119,"Donald Trump"
"7107","36121","Hillary Clinton","NY",3585,16280,0.220208845208845,"Donald Trump"
"7111","21089","Hillary Clinton","KY",4146,16273,0.254777852885147,"Donald Trump"
"7116","30093","Hillary Clinton","MT",8545,16214,0.527013691871222,"Hillary Clinton"
"7122","21049","Hillary Clinton","KY",4706,16202,0.29045796815208,"Donald Trump"
"7128","39117","Hillary Clinton","OH",3711,16186,0.229272210552329,"Donald Trump"
"7133","39059","Hillary Clinton","OH",4286,16156,0.265288437732112,"Donald Trump"
