fips,county,candidate,votes
27059,Isanti,PETA LINDSAY AND YARI OSORIO,1
27059,Isanti,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",21
27059,Isanti,WRITE-IN**,86
27061,Itasca,MITT ROMNEY AND PAUL RYAN,10501
27061,Itasca,BARACK OBAMA AND JOE BIDEN,12852
27061,Itasca,GARY JOHNSON AND JIM GRAY,227
27061,Itasca,JAMES HARRIS AND MAURA DELUCA,13
27061,Itasca,VIRGIL GOODE AND JIM CLYMER,58
27061,Itasca,DEAN MORSTAD AND JOSH FRANKE-HYLAND,10
27061,Itasca,JILL STEIN AND CHERI HONKALA,90
27061,Itasca,JIM CARLSON AND GEORGE MCMAHON,61
27061,Itasca,PETA LINDSAY AND YARI OSORIO,3
27061,Itasca,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",19
27061,Itasca,WRITE-IN**,85
27063,Jackson,MITT ROMNEY AND PAUL RYAN,3044
27063,Jackson,BARACK OBAMA AND JOE BIDEN,2268
27063,Jackson,GARY JOHNSON AND JIM GRAY,62
27063,Jackson,JAMES HARRIS AND MAURA DELUCA,1
27063,Jackson,VIRGIL GOODE AND JIM CLYMER,10
27063,Jackson,DEAN MORSTAD AND JOSH FRANKE-HYLAND,1
27063,Jackson,JILL STEIN AND CHERI HONKALA,21
27063,Jackson,JIM CARLSON AND GEORGE MCMAHON,7
27063,Jackson,PETA LINDSAY AND YARI OSORIO,1
27063,Jackson,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0
27063,Jackson,WRITE-IN**,15
27065,Kanabec,MITT ROMNEY AND PAUL RYAN,4328
27065,Kanabec,BARACK OBAMA AND JOE BIDEN,3593
27065,Kanabec,GARY JOHNSON AND JIM GRAY,103
27065,Kanabec,JAMES HARRIS AND MAURA DELUCA,6
27065,Kanabec,VIRGIL GOODE AND JIM CLYMER,26
27065,Kanabec,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
27065,Kanabec,JILL STEIN AND CHERI HONKALA,40
27065,Kanabec,JIM CARLSON AND GEORGE MCMAHON,22
27065,Kanabec,PETA LINDSAY AND YARI OSORIO,0
27065,Kanabec,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",4
27065,Kanabec,WRITE-IN**,26
27067,Kandiyohi,MITT ROMNEY AND PAUL RYAN,11240
27067,Kandiyohi,BARACK OBAMA AND JOE BIDEN,9805
27067,Kandiyohi,GARY JOHNSON AND JIM GRAY,214
27067,Kandiyohi,JAMES HARRIS AND MAURA DELUCA,6
27067,Kandiyohi,VIRGIL GOODE AND JIM CLYMER,25
27067,Kandiyohi,DEAN MORSTAD AND JOSH FRANKE-HYLAND,12
27067,Kandiyohi,JILL STEIN AND CHERI HONKALA,59
27067,Kandiyohi,JIM CARLSON AND GEORGE MCMAHON,25
27067,Kandiyohi,PETA LINDSAY AND YARI OSORIO,3
27067,Kandiyohi,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",14
27067,Kandiyohi,WRITE-IN**,62
27069,Kittson,MITT ROMNEY AND PAUL RYAN,1095
27069,Kittson,BARACK OBAMA AND JOE BIDEN,1241
27069,Kittson,GARY JOHNSON AND JIM GRAY,36
27069,Kittson,JAMES HARRIS AND MAURA DELUCA,1
27069,Kittson,VIRGIL GOODE AND JIM CLYMER,7
27069,Kittson,DEAN MORSTAD AND JOSH FRANKE-HYLAND,0
27069,Kittson,JILL STEIN AND CHERI HONKALA,14
27069,Kittson,JIM CARLSON AND GEORGE MCMAHON,11
27069,Kittson,PETA LINDSAY AND YARI OSORIO,0
27069,Kittson,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",0
27069,Kittson,WRITE-IN**,15
27071,Koochiching,MITT ROMNEY AND PAUL RYAN,2841
27071,Koochiching,BARACK OBAMA AND JOE BIDEN,3451
27071,Koochiching,GARY JOHNSON AND JIM GRAY,76
27071,Koochiching,JAMES HARRIS AND MAURA DELUCA,4
27071,Koochiching,VIRGIL GOODE AND JIM CLYMER,12
27071,Koochiching,DEAN MORSTAD AND JOSH FRANKE-HYLAND,5
27071,Koochiching,JILL STEIN AND CHERI HONKALA,20
27071,Koochiching,JIM CARLSON AND GEORGE MCMAHON,17
27071,Koochiching,PETA LINDSAY AND YARI OSORIO,0
27071,Koochiching,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",6
27071,Koochiching,WRITE-IN**,26
27073,Lac Qui Parle,MITT ROMNEY AND PAUL RYAN,1938
27073,Lac Qui Parle,BARACK OBAMA AND JOE BIDEN,1974
27073,Lac Qui Parle,GARY JOHNSON AND JIM GRAY,33
27073,Lac Qui Parle,JAMES HARRIS AND MAURA DELUCA,3
27073,Lac Qui Parle,VIRGIL GOODE AND JIM CLYMER,5
27073,Lac Qui Parle,DEAN MORSTAD AND JOSH FRANKE-HYLAND,2
27073,Lac Qui Parle,JILL STEIN AND CHERI HONKALA,15
27073,Lac Qui Parle,JIM CARLSON AND GEORGE MCMAHON,1
27073,Lac Qui Parle,PETA LINDSAY AND YARI OSORIO,0
27073,Lac Qui Parle,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",3
27073,Lac Qui Parle,WRITE-IN**,10
27075,Lake,MITT ROMNEY AND PAUL RYAN,2610
27075,Lake,BARACK OBAMA AND JOE BIDEN,4043
27075,Lake,GARY JOHNSON AND JIM GRAY,63
27075,Lake,JAMES HARRIS AND MAURA DELUCA,0
27075,Lake,VIRGIL GOODE AND JIM CLYMER,16
27075,Lake,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
27075,Lake,JILL STEIN AND CHERI HONKALA,44
27075,Lake,JIM CARLSON AND GEORGE MCMAHON,15
27075,Lake,PETA LINDSAY AND YARI OSORIO,0
27075,Lake,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",3
27075,Lake,WRITE-IN**,23
27077,Lake Of The Woods,MITT ROMNEY AND PAUL RYAN,1306
27077,Lake Of The Woods,BARACK OBAMA AND JOE BIDEN,859
27077,Lake Of The Woods,GARY JOHNSON AND JIM GRAY,23
27077,Lake Of The Woods,JAMES HARRIS AND MAURA DELUCA,3
27077,Lake Of The Woods,VIRGIL GOODE AND JIM CLYMER,8
27077,Lake Of The Woods,DEAN MORSTAD AND JOSH FRANKE-HYLAND,3
27077,Lake Of The Woods,JILL STEIN AND CHERI HONKALA,9
27077,Lake Of The Woods,JIM CARLSON AND GEORGE MCMAHON,8
27077,Lake Of The Woods,PETA LINDSAY AND YARI OSORIO,0
27077,Lake Of The Woods,"ROSS C. ""ROCKY"" ANDERSON AND LUIS J. RODRIGUEZ",1
27077,Lake Of The Woods,WRITE-IN**,14
