fips,county,candidate,votes
49055,Wayne,"Barack Obama, Joseph R. Biden, Jr. (D)",215
49055,Wayne,"Gary Johnson, James P. Gray (L)",6
49055,Wayne,"Virgil Goode, Jim Clymer (C)",3
49055,Wayne,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",9
49057,Weber,"Jill Stein, Cheri Honkala (G)",249
49057,Weber,"Gloria La Riva, Filberto Ramirez, Jr. (U)",46
49057,Weber,"Mitt Romney, Paul Ryan (R)",54224
49057,Weber,"Barack Obama, Joseph R. Biden, Jr. (D)",19841
49057,Weber,"Gary Johnson, James P. Gray (L)",949
49057,Weber,"Virgil Goode, Jim Clymer (C)",277
49057,Weber,"Ross C. ""Rocky"" Anderson, Luis J. Rodriguez (J)",326
