fips,county,candidate,votes
22037,East Feliciana,"Jack Fellure, Toby Davis Prohibition",12
22037,East Feliciana,"Peta Lindsay, Yari Osorio Socialism and Liberation",6
22037,East Feliciana,"Jerry White, Phyllis Scherrer Socialist Equality",4
22037,East Feliciana,"James Harris, Alyson Kennedy Socialist Workers",1
22037,East Feliciana,"Sheila Tittle, Matthew Turner We The People",11
22039,Evangeline,"Barack Obama, Joe Biden Democratic",5330
22039,Evangeline,"Jill Stein, Cheri Honkala Green",72
22039,Evangeline,"Gary Johnson, James P. Gray Libertarian",93
22039,Evangeline,"Mitt Romney, Paul Ryan Republican",10181
22039,Evangeline,"Virgil Goode, James Clymer Constitution",29
22039,Evangeline,"Ross Anderson, Luis Rodriguez Justice",22
22039,Evangeline,"Jack Fellure, Toby Davis Prohibition",6
22039,Evangeline,"Peta Lindsay, Yari Osorio Socialism and Liberation",5
22039,Evangeline,"Jerry White, Phyllis Scherrer Socialist Equality",6
22039,Evangeline,"James Harris, Alyson Kennedy Socialist Workers",6
22039,Evangeline,"Sheila Tittle, Matthew Turner We The People",20
22041,Franklin,"Barack Obama, Joe Biden Democratic",2921
22041,Franklin,"Jill Stein, Cheri Honkala Green",28
22041,Franklin,"Gary Johnson, James P. Gray Libertarian",60
22041,Franklin,"Mitt Romney, Paul Ryan Republican",6294
22041,Franklin,"Virgil Goode, James Clymer Constitution",12
22041,Franklin,"Ross Anderson, Luis Rodriguez Justice",4
22041,Franklin,"Jack Fellure, Toby Davis Prohibition",1
22041,Franklin,"Peta Lindsay, Yari Osorio Socialism and Liberation",6
22041,Franklin,"Jerry White, Phyllis Scherrer Socialist Equality",3
22041,Franklin,"James Harris, Alyson Kennedy Socialist Workers",4
22041,Franklin,"Sheila Tittle, Matthew Turner We The People",3
22043,Grant,"Barack Obama, Joe Biden Democratic",1422
22043,Grant,"Jill Stein, Cheri Honkala Green",30
22043,Grant,"Gary Johnson, James P. Gray Libertarian",67
