fips,county,candidate,votes
24023,Garrett,"Theodis (Ted)  Brown, Sr.",0
24023,Garrett,Anderson/ Rodriguez,0
24023,Garrett,Andre  Barnett,0
24023,Garrett,Barbara A. Prokopich,0
24023,Garrett,Briscoe/ Ogle,0
24023,Garrett,Bruce  Mlynski,0
24023,Garrett,Cecil James Roth,0
24023,Garrett,Chehade/ McAllister,0
24023,Garrett,Christensen/ Gibbs,0
24023,Garrett,Darrell  Hykes,0
24023,Garrett,David M. Crosby,0
24023,Garrett,Dean  Morstad,0
24023,Garrett,Dennis  Knill,0
24023,Garrett,Deonia  Neveu,0
24023,Garrett,Durham/ Lopez,0
24023,Garrett,Dwight Kenneth French,0
24023,Garrett,James  Clymer,0
24023,Garrett,Johnson/ Gray,146
24023,Garrett,Kevin M. Thorne,0
24023,Garrett,Leon Leo Ray,0
24023,Garrett,Matthew  Lydick,0
24023,Garrett,Michael David Boyles,0
24023,Garrett,Miller/ Bertram,0
24023,Garrett,Nelson  Keyton,0
24023,Garrett,Obama/ Biden,3124
24023,Garrett,Other Write-Ins,41
24023,Garrett,Reed/ Cary,0
24023,Garrett,Richard  Duncan,0
24023,Garrett,Robert William Dietz,0
24023,Garrett,Romney/ Ryan,9743
24023,Garrett,Roseanne  Barr,2
24023,Garrett,Santa  Claus,5
24023,Garrett,Sheila  Tittle,0
24023,Garrett,Stein/ Honkala,94
24023,Garrett,Terrance James O'Hara,0
24023,Garrett,Virgil  Goode,2
24025,Harford,"Fred Donald Dickson, Jr.",0
24025,Harford,"Theodis (Ted)  Brown, Sr.",0
24025,Harford,Anderson/ Rodriguez,3
24025,Harford,Andre  Barnett,0
24025,Harford,Barbara A. Prokopich,0
24025,Harford,Briscoe/ Ogle,0
24025,Harford,Bruce  Mlynski,0
24025,Harford,Cecil James Roth,1
24025,Harford,Chehade/ McAllister,0
24025,Harford,Christensen/ Gibbs,0
24025,Harford,Darrell  Hykes,0
24025,Harford,David M. Crosby,0
24025,Harford,Dean  Morstad,0
24025,Harford,Dennis  Knill,0
24025,Harford,Deonia  Neveu,0
24025,Harford,Durham/ Lopez,1
24025,Harford,Dwight Kenneth French,0
24025,Harford,James  Clymer,8
24025,Harford,Johnson/ Gray,1856
24025,Harford,Kevin M. Thorne,0
24025,Harford,Leon Leo Ray,0
24025,Harford,Matthew  Lydick,0
24025,Harford,Michael David Boyles,0
24025,Harford,Miller/ Bertram,6
24025,Harford,Nelson  Keyton,2
24025,Harford,Obama/ Biden,49729
24025,Harford,Other Write-Ins,497
24025,Harford,Reed/ Cary,0
24025,Harford,Richard  Duncan,2
24025,Harford,Robert William Dietz,0
24025,Harford,Romney/ Ryan,72911
24025,Harford,Roseanne  Barr,0
24025,Harford,Santa  Claus,65
24025,Harford,Sheila  Tittle,0
24025,Harford,Stein/ Honkala,850
24025,Harford,Terrance James O'Hara,0
24025,Harford,Virgil  Goode,23
24027,Howard,"Fred Donald Dickson, Jr.",1
24027,Howard,"Theodis (Ted)  Brown, Sr.",0
24027,Howard,Anderson/ Rodriguez,8
24027,Howard,Andre  Barnett,3
24027,Howard,Barbara A. Prokopich,0
24027,Howard,Briscoe/ Ogle,0
24027,Howard,Bruce  Mlynski,0
24027,Howard,Cecil James Roth,0
24027,Howard,Chehade/ McAllister,1
24027,Howard,Christensen/ Gibbs,0
24027,Howard,Darrell  Hykes,0
24027,Howard,David M. Crosby,0
24027,Howard,Dean  Morstad,0
24027,Howard,Dennis  Knill,0
24027,Howard,Deonia  Neveu,0
24027,Howard,Durham/ Lopez,6
24027,Howard,Dwight Kenneth French,0
24027,Howard,James  Clymer,0
24027,Howard,Johnson/ Gray,2242
24027,Howard,Kevin M. Thorne,0
24027,Howard,Leon Leo Ray,0
24027,Howard,Matthew  Lydick,7
24027,Howard,Michael David Boyles,0
24027,Howard,Miller/ Bertram,1
24027,Howard,Nelson  Keyton,0
24027,Howard,Obama/ Biden,91393
24027,Howard,Other Write-Ins,522
24027,Howard,Reed/ Cary,0
24027,Howard,Richard  Duncan,1
24027,Howard,Robert William Dietz,0
24027,Howard,Romney/ Ryan,57758
24027,Howard,Roseanne  Barr,0
24027,Howard,Santa  Claus,38
24027,Howard,Sheila  Tittle,0
24027,Howard,Stein/ Honkala,1092
24027,Howard,Terrance James O'Hara,0
24027,Howard,Virgil  Goode,35
24029,Kent,"Fred Donald Dickson, Jr.",1
24029,Kent,"Theodis (Ted)  Brown, Sr.",0
24029,Kent,Anderson/ Rodriguez,3
24029,Kent,Andre  Barnett,0
24029,Kent,Barbara A. Prokopich,0
24029,Kent,Briscoe/ Ogle,0
24029,Kent,Bruce  Mlynski,0
24029,Kent,Cecil James Roth,0
24029,Kent,Chehade/ McAllister,0
24029,Kent,Christensen/ Gibbs,0
24029,Kent,Darrell  Hykes,0
24029,Kent,David M. Crosby,0
24029,Kent,Dean  Morstad,0
24029,Kent,Dennis  Knill,0
24029,Kent,Deonia  Neveu,0
24029,Kent,Durham/ Lopez,0
24029,Kent,Dwight Kenneth French,0
24029,Kent,James  Clymer,0
24029,Kent,Johnson/ Gray,105
24029,Kent,Kevin M. Thorne,0
24029,Kent,Leon Leo Ray,0
24029,Kent,Matthew  Lydick,0
24029,Kent,Michael David Boyles,0
24029,Kent,Miller/ Bertram,0
24029,Kent,Nelson  Keyton,0
24029,Kent,Obama/ Biden,4842
24029,Kent,Other Write-Ins,21
24029,Kent,Reed/ Cary,0
24029,Kent,Richard  Duncan,0
24029,Kent,Robert William Dietz,0
24029,Kent,Romney/ Ryan,4870
24029,Kent,Roseanne  Barr,0
24029,Kent,Santa  Claus,1
24029,Kent,Sheila  Tittle,0
24029,Kent,Stein/ Honkala,60
24029,Kent,Terrance James O'Hara,0
24029,Kent,Virgil  Goode,1
24031,Montgomery,"Fred Donald Dickson, Jr.",0
24031,Montgomery,"Theodis (Ted)  Brown, Sr.",0
24031,Montgomery,Anderson/ Rodriguez,70
24031,Montgomery,Andre  Barnett,5
24031,Montgomery,Barbara A. Prokopich,0
24031,Montgomery,Briscoe/ Ogle,1
24031,Montgomery,Bruce  Mlynski,0
24031,Montgomery,Cecil James Roth,0
24031,Montgomery,Chehade/ McAllister,0
24031,Montgomery,Christensen/ Gibbs,0
24031,Montgomery,Darrell  Hykes,0
24031,Montgomery,David M. Crosby,1
24031,Montgomery,Dean  Morstad,0
24031,Montgomery,Dennis  Knill,0
