fips,county,candidate,votes
55035,EAU CLAIRE,MITT ROMNEY/PAUL RYAN,23256
55035,EAU CLAIRE,BARACK OBAMA/JOE BIDEN,30666
55035,EAU CLAIRE,VIRGIL GOODE/JIM CLYMER,75
55035,EAU CLAIRE,GARY JOHNSON/JAMES P. GRAY,494
55035,EAU CLAIRE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",9
55035,EAU CLAIRE,JERRY WHITE/PHYLLIS SCHERRER,6
55035,EAU CLAIRE,JILL STEIN/BEN MANSKI,176
55035,EAU CLAIRE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),1
55035,EAU CLAIRE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55035,EAU CLAIRE,SCATTERING,123
55037,FLORENCE,MITT ROMNEY/PAUL RYAN,1645
55037,FLORENCE,BARACK OBAMA/JOE BIDEN,953
55037,FLORENCE,VIRGIL GOODE/JIM CLYMER,6
55037,FLORENCE,GARY JOHNSON/JAMES P. GRAY,12
55037,FLORENCE,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",0
55037,FLORENCE,JERRY WHITE/PHYLLIS SCHERRER,1
55037,FLORENCE,JILL STEIN/BEN MANSKI,1
55037,FLORENCE,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),0
55037,FLORENCE,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),0
55037,FLORENCE,SCATTERING,7
55039,FOND DU LAC,MITT ROMNEY/PAUL RYAN,30355
55039,FOND DU LAC,BARACK OBAMA/JOE BIDEN,22379
55039,FOND DU LAC,VIRGIL GOODE/JIM CLYMER,115
55039,FOND DU LAC,GARY JOHNSON/JAMES P. GRAY,351
55039,FOND DU LAC,"GLORIA LA RIVA/FILBERTO RAMIREZ, JR.",5
55039,FOND DU LAC,JERRY WHITE/PHYLLIS SCHERRER,8
55039,FOND DU LAC,JILL STEIN/BEN MANSKI,111
55039,FOND DU LAC,ROSS C. ROCKY ANDERSON/LUIS J. RODRIGUEZ (WRITE-IN),2
55039,FOND DU LAC,ROSEANNE BARR/CINDY LEE SHEEHAN (WRITE IN),4
55039,FOND DU LAC,SCATTERING,72
55041,FOREST,MITT ROMNEY/PAUL RYAN,2172
