fips,county,candidate,votes
13233,Polk,BARACK OBAMA (I)D,3615
13235,Pulaski,BARACK OBAMA (I)D,1219
13237,Putnam,BARACK OBAMA (I)D,2926
13239,Quitman,BARACK OBAMA (I)D,612
13241,Rabun,BARACK OBAMA (I)D,1559
13243,Randolph,BARACK OBAMA (I)D,1770
13245,Richmond,BARACK OBAMA (I)D,52560
13247,Rockdale,BARACK OBAMA (I)D,22023
13249,Schley,BARACK OBAMA (I)D,448
13251,Screven,BARACK OBAMA (I)D,2774
13253,Seminole,BARACK OBAMA (I)D,1478
13255,Spalding,BARACK OBAMA (I)D,9898
13257,Stephens,BARACK OBAMA (I)D,2131
13259,Stewart,BARACK OBAMA (I)D,1323
13261,Sumter,BARACK OBAMA (I)D,6375
13263,Talbot,BARACK OBAMA (I)D,2265
13265,Taliaferro,BARACK OBAMA (I)D,636
13267,Tattnall,BARACK OBAMA (I)D,1897
13269,Taylor,BARACK OBAMA (I)D,1572
13271,Telfair,BARACK OBAMA (I)D,1805
13273,Terrell,BARACK OBAMA (I)D,2544
13275,Thomas,BARACK OBAMA (I)D,7653
13277,Tift,BARACK OBAMA (I)D,4660
13279,Toombs,BARACK OBAMA (I)D,2746
13281,Towns,BARACK OBAMA (I)D,1273
13283,Treutlen,BARACK OBAMA (I)D,1074
13285,Troup,BARACK OBAMA (I)D,10547
13287,Turner,BARACK OBAMA (I)D,1510
13289,Twiggs,BARACK OBAMA (I)D,2270
13291,Union,BARACK OBAMA (I)D,2139
13293,Upson,BARACK OBAMA (I)D,3959
13295,Walker,BARACK OBAMA (I)D,5274
13297,Walton,BARACK OBAMA (I)D,8148
13299,Ware,BARACK OBAMA (I)D,3900
13301,Warren,BARACK OBAMA (I)D,1529
13303,Washington,BARACK OBAMA (I)D,4714
13305,Wayne,BARACK OBAMA (I)D,2596
13307,Webster,BARACK OBAMA (I)D,582
13309,Wheeler,BARACK OBAMA (I)D,772
13311,White,BARACK OBAMA (I)D,1671
13313,Whitfield,BARACK OBAMA (I)D,7210
13315,Wilcox,BARACK OBAMA (I)D,1060
13317,Wilkes,BARACK OBAMA (I)D,2087
13319,Wilkinson,BARACK OBAMA (I)D,2181
13321,Worth,BARACK OBAMA (I)D,2487
13001,Appling,GARY JOHNSON (L),92
13003,Atkinson,GARY JOHNSON (L),34
