fips,county,candidate,votes
47107,MCMINN,Jill Stein,27
47107,MCMINN,"Ross C. ""Rocky"" Anderson",23
47107,MCMINN,Gary Johnson,135
47107,MCMINN,Merlin Miller,13
47109,MCNAIRY,Mitt Romney,7015
47109,MCNAIRY,Barack Obama,2645
47109,MCNAIRY,Virgil Goode,29
47109,MCNAIRY,Jill Stein,24
47109,MCNAIRY,"Ross C. ""Rocky"" Anderson",15
47109,MCNAIRY,Gary Johnson,58
47109,MCNAIRY,Merlin Miller,16
47121,MEIGS,Mitt Romney,2734
47121,MEIGS,Barack Obama,1163
47121,MEIGS,Virgil Goode,17
47121,MEIGS,Jill Stein,16
47121,MEIGS,"Ross C. ""Rocky"" Anderson",3
47121,MEIGS,Gary Johnson,26
47121,MEIGS,Merlin Miller,5
47123,MONROE,Mitt Romney,11731
47123,MONROE,Barack Obama,4372
47123,MONROE,Virgil Goode,54
47123,MONROE,Jill Stein,41
47123,MONROE,"Ross C. ""Rocky"" Anderson",24
47123,MONROE,Gary Johnson,101
47123,MONROE,Merlin Miller,15
47125,MONTGOMERY,Mitt Romney,30245
47125,MONTGOMERY,Barack Obama,24499
47125,MONTGOMERY,Virgil Goode,135
47125,MONTGOMERY,Jill Stein,149
47125,MONTGOMERY,"Ross C. ""Rocky"" Anderson",56
47125,MONTGOMERY,Gary Johnson,466
47125,MONTGOMERY,Merlin Miller,34
47127,MOORE,Mitt Romney,2053
47127,MOORE,Barack Obama,705
47127,MOORE,Virgil Goode,11
47127,MOORE,Jill Stein,5
47127,MOORE,"Ross C. ""Rocky"" Anderson",1
47127,MOORE,Gary Johnson,19
47127,MOORE,Merlin Miller,5
47129,MORGAN,Mitt Romney,4669
47129,MORGAN,Barack Obama,1725
47129,MORGAN,Virgil Goode,28
47129,MORGAN,Jill Stein,16
47129,MORGAN,"Ross C. ""Rocky"" Anderson",10
47129,MORGAN,Gary Johnson,45
47129,MORGAN,Merlin Miller,11
47131,OBION,Mitt Romney,8814
47131,OBION,Barack Obama,3321
47131,OBION,Virgil Goode,33
47131,OBION,Jill Stein,26
47131,OBION,"Ross C. ""Rocky"" Anderson",19
47131,OBION,Gary Johnson,68
47131,OBION,Merlin Miller,16
47133,OVERTON,Mitt Romney,4775
47133,OVERTON,Barack Obama,2805
47133,OVERTON,Virgil Goode,21
47133,OVERTON,Jill Stein,19
47133,OVERTON,"Ross C. ""Rocky"" Anderson",8
47133,OVERTON,Gary Johnson,30
47133,OVERTON,Merlin Miller,6
47135,PERRY,Mitt Romney,1578
47135,PERRY,Barack Obama,992
47135,PERRY,Virgil Goode,11
47135,PERRY,Jill Stein,5
47135,PERRY,"Ross C. ""Rocky"" Anderson",10
47135,PERRY,Gary Johnson,22
47135,PERRY,Merlin Miller,3
47137,PICKETT,Mitt Romney,1712
47137,PICKETT,Barack Obama,712
47137,PICKETT,Virgil Goode,2
47137,PICKETT,Jill Stein,7
47137,PICKETT,"Ross C. ""Rocky"" Anderson",5
47137,PICKETT,Gary Johnson,13
47137,PICKETT,Merlin Miller,2
47139,POLK,Mitt Romney,4108
47139,POLK,Barack Obama,1856
47139,POLK,Virgil Goode,19
47139,POLK,Jill Stein,12
47139,POLK,"Ross C. ""Rocky"" Anderson",13
47139,POLK,Gary Johnson,44
47139,POLK,Merlin Miller,7
47141,PUTNAM,Mitt Romney,17254
47141,PUTNAM,Barack Obama,7802
47141,PUTNAM,Virgil Goode,79
47141,PUTNAM,Jill Stein,95
47141,PUTNAM,"Ross C. ""Rocky"" Anderson",43
47141,PUTNAM,Gary Johnson,211
47141,PUTNAM,Merlin Miller,16
47143,RHEA,Mitt Romney,7802
47143,RHEA,Barack Obama,2628
47143,RHEA,Virgil Goode,50
47143,RHEA,Jill Stein,17
47143,RHEA,"Ross C. ""Rocky"" Anderson",13
47143,RHEA,Gary Johnson,74
47143,RHEA,Merlin Miller,6
47145,ROANE,Mitt Romney,14724
47145,ROANE,Barack Obama,6018
47145,ROANE,Virgil Goode,72
47145,ROANE,Jill Stein,50
47145,ROANE,"Ross C. ""Rocky"" Anderson",30
47145,ROANE,Gary Johnson,172
47145,ROANE,Merlin Miller,24
47147,ROBERTSON,Mitt Romney,17643
47147,ROBERTSON,Barack Obama,8290
47147,ROBERTSON,Virgil Goode,66
47147,ROBERTSON,Jill Stein,57
47147,ROBERTSON,"Ross C. ""Rocky"" Anderson",30
47147,ROBERTSON,Gary Johnson,184
47147,ROBERTSON,Merlin Miller,19
47149,RUTHERFORD,Mitt Romney,60846
47149,RUTHERFORD,Barack Obama,36414
47149,RUTHERFORD,Virgil Goode,210
47149,RUTHERFORD,Jill Stein,298
47149,RUTHERFORD,"Ross C. ""Rocky"" Anderson",83
47149,RUTHERFORD,Gary Johnson,946
47149,RUTHERFORD,Merlin Miller,51
47151,SCOTT,Mitt Romney,5117
47151,SCOTT,Barack Obama,1452
47151,SCOTT,Virgil Goode,31
47151,SCOTT,Jill Stein,19
47151,SCOTT,"Ross C. ""Rocky"" Anderson",9
47151,SCOTT,Gary Johnson,38
47151,SCOTT,Merlin Miller,2
47153,SEQUATCHIE,Mitt Romney,3541
47153,SEQUATCHIE,Barack Obama,1489
47153,SEQUATCHIE,Virgil Goode,23
47153,SEQUATCHIE,Jill Stein,9
47153,SEQUATCHIE,"Ross C. ""Rocky"" Anderson",7
47153,SEQUATCHIE,Gary Johnson,68
47153,SEQUATCHIE,Merlin Miller,5
47155,SEVIER,Mitt Romney,25984
47155,SEVIER,Barack Obama,7418
47155,SEVIER,Virgil Goode,73
47155,SEVIER,Jill Stein,89
47155,SEVIER,"Ross C. ""Rocky"" Anderson",39
47155,SEVIER,Gary Johnson,213
47155,SEVIER,Merlin Miller,48
47157,SHELBY,Mitt Romney,135649
47157,SHELBY,Barack Obama,232443
47157,SHELBY,Virgil Goode,411
47157,SHELBY,Jill Stein,679
47157,SHELBY,"Ross C. ""Rocky"" Anderson",252
47157,SHELBY,Gary Johnson,1537
47157,SHELBY,Merlin Miller,138
47159,SMITH,Mitt Romney,4495
47159,SMITH,Barack Obama,2470
47159,SMITH,Virgil Goode,40
47159,SMITH,Jill Stein,20
47159,SMITH,"Ross C. ""Rocky"" Anderson",14
47159,SMITH,Gary Johnson,37
47159,SMITH,Merlin Miller,11
47161,STEWART,Mitt Romney,2963
47161,STEWART,Barack Obama,2069
47161,STEWART,Virgil Goode,23
47161,STEWART,Jill Stein,23
47161,STEWART,"Ross C. ""Rocky"" Anderson",6
47161,STEWART,Gary Johnson,29
47161,STEWART,Merlin Miller,2
47163,SULLIVAN,Mitt Romney,43562
47163,SULLIVAN,Barack Obama,15321
47163,SULLIVAN,Virgil Goode,192
47163,SULLIVAN,Jill Stein,115
47163,SULLIVAN,"Ross C. ""Rocky"" Anderson",70
47163,SULLIVAN,Gary Johnson,590
47163,SULLIVAN,Merlin Miller,37
47165,SUMNER,Mitt Romney,46003
47165,SUMNER,Barack Obama,18579
47165,SUMNER,Virgil Goode,125
47165,SUMNER,Jill Stein,153
47165,SUMNER,"Ross C. ""Rocky"" Anderson",48
47165,SUMNER,Gary Johnson,419
47165,SUMNER,Merlin Miller,39
47167,TIPTON,Mitt Romney,16672
47167,TIPTON,Barack Obama,7133
47167,TIPTON,Virgil Goode,59
47167,TIPTON,Jill Stein,34
47167,TIPTON,"Ross C. ""Rocky"" Anderson",25
47167,TIPTON,Gary Johnson,148
47167,TIPTON,Merlin Miller,10
47169,TROUSDALE,Mitt Romney,1612
47169,TROUSDALE,Barack Obama,1240
47169,TROUSDALE,Virgil Goode,16
47169,TROUSDALE,Jill Stein,7
47169,TROUSDALE,"Ross C. ""Rocky"" Anderson",2
47169,TROUSDALE,Gary Johnson,22
47169,TROUSDALE,Merlin Miller,6
47171,UNICOI,Mitt Romney,5032
47171,UNICOI,Barack Obama,1913
47171,UNICOI,Virgil Goode,40
47171,UNICOI,Jill Stein,27
47171,UNICOI,"Ross C. ""Rocky"" Anderson",10
47171,UNICOI,Gary Johnson,59
47171,UNICOI,Merlin Miller,5
47173,UNION,Mitt Romney,4282
47173,UNION,Barack Obama,1478
47173,UNION,Virgil Goode,17
47173,UNION,Jill Stein,13
47173,UNION,"Ross C. ""Rocky"" Anderson",12
47173,UNION,Gary Johnson,26
47173,UNION,Merlin Miller,0
47175,VAN BUREN,Mitt Romney,1386
47175,VAN BUREN,Barack Obama,875
47175,VAN BUREN,Virgil Goode,6
47175,VAN BUREN,Jill Stein,5
47175,VAN BUREN,"Ross C. ""Rocky"" Anderson",3
47175,VAN BUREN,Gary Johnson,22
47175,VAN BUREN,Merlin Miller,3
47177,WARREN,Mitt Romney,8010
47177,WARREN,Barack Obama,4752
47177,WARREN,Virgil Goode,68
47177,WARREN,Jill Stein,37
47177,WARREN,"Ross C. ""Rocky"" Anderson",23
47177,WARREN,Gary Johnson,108
47177,WARREN,Merlin Miller,17
47179,WASHINGTON,Mitt Romney,32808
47179,WASHINGTON,Barack Obama,14325
47179,WASHINGTON,Virgil Goode,184
47179,WASHINGTON,Jill Stein,188
47179,WASHINGTON,"Ross C. ""Rocky"" Anderson",58
47179,WASHINGTON,Gary Johnson,451
47179,WASHINGTON,Merlin Miller,18
47181,WAYNE,Mitt Romney,4253
47181,WAYNE,Barack Obama,1163
47181,WAYNE,Virgil Goode,19
47181,WAYNE,Jill Stein,10
47181,WAYNE,"Ross C. ""Rocky"" Anderson",7
47181,WAYNE,Gary Johnson,28
47181,WAYNE,Merlin Miller,6
47183,WEAKLEY,Mitt Romney,8605
47183,WEAKLEY,Barack Obama,3548
47183,WEAKLEY,Virgil Goode,38
47183,WEAKLEY,Jill Stein,28
47183,WEAKLEY,"Ross C. ""Rocky"" Anderson",26
47183,WEAKLEY,Gary Johnson,77
47183,WEAKLEY,Merlin Miller,15
47185,WHITE,Mitt Romney,6197
47185,WHITE,Barack Obama,2795
47185,WHITE,Virgil Goode,37
47185,WHITE,Jill Stein,22
47185,WHITE,"Ross C. ""Rocky"" Anderson",11
47185,WHITE,Gary Johnson,68
47185,WHITE,Merlin Miller,10
47187,WILLIAMSON,Mitt Romney,69850
47187,WILLIAMSON,Barack Obama,25142
47187,WILLIAMSON,Virgil Goode,160
47187,WILLIAMSON,Jill Stein,217
47187,WILLIAMSON,"Ross C. ""Rocky"" Anderson",66
47187,WILLIAMSON,Gary Johnson,748
47187,WILLIAMSON,Merlin Miller,42
47189,WILSON,Mitt Romney,36109
47189,WILSON,Barack Obama,14695
47189,WILSON,Virgil Goode,117
47189,WILSON,Jill Stein,113
47189,WILSON,"Ross C. ""Rocky"" Anderson",43
