fips,county,candidate,votes
39071,Highland,Richard Duncan,85
39071,Highland,Virgil Goode,37
39071,Highland,Gary Johnson,176
39071,Highland,Nelson Keyton,0
39071,Highland,Barack Obama,6054
39071,Highland,Jill Reed,0
39071,Highland,Platt Robertson,0
39071,Highland,Mitt Romney,11413
39071,Highland,Jill Stein,67
39071,Highland,Randall Terry,0
39071,Highland,Mike Vargo ,0
39073,Hocking,Stewart Alexander,13
39073,Hocking,Susan Daniels,0
39073,Hocking,Richard Duncan,49
39073,Hocking,Virgil Goode,34
39073,Hocking,Gary Johnson,133
39073,Hocking,Nelson Keyton,0
39073,Hocking,Barack Obama,6157
39073,Hocking,Jill Reed,0
39073,Hocking,Platt Robertson,0
39073,Hocking,Mitt Romney,6285
39073,Hocking,Jill Stein,57
39073,Hocking,Randall Terry,0
39073,Hocking,Mike Vargo ,0
39075,Holmes,Stewart Alexander,12
39075,Holmes,Susan Daniels,0
39075,Holmes,Richard Duncan,45
39075,Holmes,Virgil Goode,33
39075,Holmes,Gary Johnson,93
39075,Holmes,Nelson Keyton,0
39075,Holmes,Barack Obama,2608
39075,Holmes,Jill Reed,0
39075,Holmes,Platt Robertson,0
39075,Holmes,Mitt Romney,8702
39075,Holmes,Jill Stein,43
39075,Holmes,Randall Terry,0
39075,Holmes,Mike Vargo ,0
39077,Huron,Stewart Alexander,31
39077,Huron,Susan Daniels,0
39077,Huron,Richard Duncan,115
39077,Huron,Virgil Goode,76
39077,Huron,Gary Johnson,260
39077,Huron,Nelson Keyton,0
39077,Huron,Barack Obama,11006
39077,Huron,Jill Reed,0
39077,Huron,Platt Robertson,0
39077,Huron,Mitt Romney,13060
39077,Huron,Jill Stein,115
39077,Huron,Randall Terry,0
39077,Huron,Mike Vargo ,0
39079,Jackson,Stewart Alexander,18
39079,Jackson,Susan Daniels,0
39079,Jackson,Richard Duncan,64
39079,Jackson,Virgil Goode,34
39079,Jackson,Gary Johnson,94
39079,Jackson,Nelson Keyton,0
39079,Jackson,Barack Obama,5166
39079,Jackson,Jill Reed,0
39079,Jackson,Platt Robertson,0
39079,Jackson,Mitt Romney,7904
39079,Jackson,Jill Stein,101
39079,Jackson,Randall Terry,0
39079,Jackson,Mike Vargo ,0
39081,Jefferson,Stewart Alexander,39
39081,Jefferson,Susan Daniels,0
39081,Jefferson,Richard Duncan,141
39081,Jefferson,Virgil Goode,65
39081,Jefferson,Gary Johnson,248
39081,Jefferson,Nelson Keyton,0
39081,Jefferson,Barack Obama,15385
39081,Jefferson,Jill Reed,0
39081,Jefferson,Platt Robertson,0
39081,Jefferson,Mitt Romney,17034
39081,Jefferson,Jill Stein,157
39081,Jefferson,Randall Terry,0
39081,Jefferson,Mike Vargo ,0
39083,Knox,Stewart Alexander,14
39083,Knox,Susan Daniels,0
39083,Knox,Richard Duncan,101
39083,Knox,Virgil Goode,74
39083,Knox,Gary Johnson,306
39083,Knox,Nelson Keyton,0
39083,Knox,Barack Obama,10470
39083,Knox,Jill Reed,0
39083,Knox,Platt Robertson,0
39083,Knox,Mitt Romney,17266
39083,Knox,Jill Stein,114
39083,Knox,Randall Terry,0
39083,Knox,Mike Vargo ,0
39085,Lake,Stewart Alexander,46
39085,Lake,Susan Daniels,0
39085,Lake,Richard Duncan,271
39085,Lake,Virgil Goode,153
39085,Lake,Gary Johnson,1073
39085,Lake,Nelson Keyton,0
39085,Lake,Barack Obama,57680
39085,Lake,Jill Reed,0
39085,Lake,Platt Robertson,0
39085,Lake,Mitt Romney,58744
39085,Lake,Jill Stein,436
39085,Lake,Randall Terry,0
39085,Lake,Mike Vargo ,0
39087,Lawrence,Stewart Alexander,18
39087,Lawrence,Susan Daniels,0
39087,Lawrence,Richard Duncan,107
39087,Lawrence,Virgil Goode,49
39087,Lawrence,Gary Johnson,171
39087,Lawrence,Nelson Keyton,0
39087,Lawrence,Barack Obama,10744
39087,Lawrence,Jill Reed,0
39087,Lawrence,Platt Robertson,0
39087,Lawrence,Mitt Romney,14651
39087,Lawrence,Jill Stein,93
39087,Lawrence,Randall Terry,0
39087,Lawrence,Mike Vargo ,0
39089,Licking,Stewart Alexander,68
39089,Licking,Susan Daniels,0
39089,Licking,Richard Duncan,287
39089,Licking,Virgil Goode,200
39089,Licking,Gary Johnson,817
39089,Licking,Nelson Keyton,0
39089,Licking,Barack Obama,34201
39089,Licking,Jill Reed,0
39089,Licking,Platt Robertson,0
39089,Licking,Mitt Romney,45503
39089,Licking,Jill Stein,311
39089,Licking,Randall Terry,0
39089,Licking,Mike Vargo ,0
39091,Logan,Stewart Alexander,14
39091,Logan,Susan Daniels,0
39091,Logan,Richard Duncan,76
39091,Logan,Virgil Goode,58
39091,Logan,Gary Johnson,214
39091,Logan,Nelson Keyton,0
39091,Logan,Barack Obama,7062
39091,Logan,Jill Reed,0
39091,Logan,Platt Robertson,0
39091,Logan,Mitt Romney,13633
39091,Logan,Jill Stein,80
39091,Logan,Randall Terry,0
39091,Logan,Mike Vargo ,0
39093,Lorain,Stewart Alexander,71
39093,Lorain,Susan Daniels,0
39093,Lorain,Richard Duncan,268
39093,Lorain,Virgil Goode,215
39093,Lorain,Gary Johnson,1275
39093,Lorain,Nelson Keyton,0
39093,Lorain,Barack Obama,81464
39093,Lorain,Jill Reed,0
39093,Lorain,Platt Robertson,0
39093,Lorain,Mitt Romney,59405
39093,Lorain,Jill Stein,554
39093,Lorain,Randall Terry,0
39093,Lorain,Mike Vargo ,0
39095,Lucas,Stewart Alexander,128
39095,Lucas,Susan Daniels,0
39095,Lucas,Richard Duncan,325
39095,Lucas,Virgil Goode,238
39095,Lucas,Gary Johnson,2318
39095,Lucas,Nelson Keyton,0
39095,Lucas,Barack Obama,136616
39095,Lucas,Jill Reed,1
39095,Lucas,Platt Robertson,0
39095,Lucas,Mitt Romney,69940
39095,Lucas,Jill Stein,652
39095,Lucas,Randall Terry,0
39095,Lucas,Mike Vargo ,0
39097,Madison,Stewart Alexander,4
39097,Madison,Susan Daniels,0
39097,Madison,Richard Duncan,44
39097,Madison,Virgil Goode,48
39097,Madison,Gary Johnson,167
39097,Madison,Nelson Keyton,0
39097,Madison,Barack Obama,6845
39097,Madison,Jill Reed,0
39097,Madison,Platt Robertson,0
39097,Madison,Mitt Romney,10342
39097,Madison,Jill Stein,67
39097,Madison,Randall Terry,0
39097,Madison,Mike Vargo ,0
39099,Mahoning,Stewart Alexander,55
39099,Mahoning,Susan Daniels,0
39099,Mahoning,Richard Duncan,299
39099,Mahoning,Virgil Goode,140
39099,Mahoning,Gary Johnson,744
39099,Mahoning,Nelson Keyton,0
39099,Mahoning,Barack Obama,77059
39099,Mahoning,Jill Reed,0
39099,Mahoning,Platt Robertson,0
39099,Mahoning,Mitt Romney,42641
39099,Mahoning,Jill Stein,370
39099,Mahoning,Randall Terry,0
39099,Mahoning,Mike Vargo ,0
39101,Marion,Stewart Alexander,29
39101,Marion,Susan Daniels,0
39101,Marion,Richard Duncan,99
39101,Marion,Virgil Goode,38
39101,Marion,Gary Johnson,285
39101,Marion,Nelson Keyton,0
39101,Marion,Barack Obama,12504
39101,Marion,Jill Reed,0
39101,Marion,Platt Robertson,0
39101,Marion,Mitt Romney,14265
39101,Marion,Jill Stein,132
39101,Marion,Randall Terry,0
39101,Marion,Mike Vargo ,0
39103,Medina,Stewart Alexander,44
39103,Medina,Susan Daniels,0
39103,Medina,Richard Duncan,240
39103,Medina,Virgil Goode,132
39103,Medina,Gary Johnson,838
39103,Medina,Nelson Keyton,0
39103,Medina,Barack Obama,38785
39103,Medina,Jill Reed,0
39103,Medina,Platt Robertson,0
39103,Medina,Mitt Romney,50418
39103,Medina,Jill Stein,326
39103,Medina,Randall Terry,0
39103,Medina,Mike Vargo ,0
39105,Meigs,Stewart Alexander,13
39105,Meigs,Susan Daniels,0
39105,Meigs,Richard Duncan,66
39105,Meigs,Virgil Goode,36
39105,Meigs,Gary Johnson,111
39105,Meigs,Nelson Keyton,0
39105,Meigs,Barack Obama,4027
39105,Meigs,Jill Reed,0
39105,Meigs,Platt Robertson,0
39105,Meigs,Mitt Romney,5895
39105,Meigs,Jill Stein,70
39105,Meigs,Randall Terry,0
39105,Meigs,Mike Vargo ,0
39107,Mercer,Stewart Alexander,23
39107,Mercer,Susan Daniels,0
39107,Mercer,Richard Duncan,65
39107,Mercer,Virgil Goode,42
39107,Mercer,Gary Johnson,142
39107,Mercer,Nelson Keyton,0
39107,Mercer,Barack Obama,4745
39107,Mercer,Jill Reed,0
39107,Mercer,Platt Robertson,0
39107,Mercer,Mitt Romney,16561
39107,Mercer,Jill Stein,83
39107,Mercer,Randall Terry,0
39107,Mercer,Mike Vargo ,0
39109,Miami,Stewart Alexander,39
39109,Miami,Susan Daniels,0
39109,Miami,Richard Duncan,121
39109,Miami,Virgil Goode,89
39109,Miami,Gary Johnson,554
39109,Miami,Nelson Keyton,0
39109,Miami,Barack Obama,16383
39109,Miami,Jill Reed,0
39109,Miami,Platt Robertson,0
39109,Miami,Mitt Romney,34606
39109,Miami,Jill Stein,144
39109,Miami,Randall Terry,0
39109,Miami,Mike Vargo ,0
39111,Monroe,Stewart Alexander,8
39111,Monroe,Susan Daniels,0
39111,Monroe,Richard Duncan,56
39111,Monroe,Virgil Goode,37
39111,Monroe,Gary Johnson,48
39111,Monroe,Nelson Keyton,0
39111,Monroe,Barack Obama,3035
39111,Monroe,Jill Reed,0
39111,Monroe,Platt Robertson,0
39111,Monroe,Mitt Romney,3548
39111,Monroe,Jill Stein,47
39111,Monroe,Randall Terry,0
39111,Monroe,Mike Vargo ,0
39113,Montgomery,Stewart Alexander,172
39113,Montgomery,Susan Daniels,0
39113,Montgomery,Richard Duncan,438
39113,Montgomery,Virgil Goode,365
39113,Montgomery,Gary Johnson,2548
39113,Montgomery,Nelson Keyton,0
39113,Montgomery,Barack Obama,137139
39113,Montgomery,Jill Reed,0
39113,Montgomery,Platt Robertson,0
39113,Montgomery,Mitt Romney,124841
39113,Montgomery,Jill Stein,775
39113,Montgomery,Randall Terry,0
39113,Montgomery,Mike Vargo ,0
39115,Morgan,Stewart Alexander,10
39115,Morgan,Susan Daniels,0
39115,Morgan,Richard Duncan,31
39115,Morgan,Virgil Goode,24
39115,Morgan,Gary Johnson,42
39115,Morgan,Nelson Keyton,0
39115,Morgan,Barack Obama,2814
39115,Morgan,Jill Reed,0
39115,Morgan,Platt Robertson,0
39115,Morgan,Mitt Romney,3179
39115,Morgan,Jill Stein,27
39115,Morgan,Randall Terry,2
