fips,county,candidate,votes
29201,Scott,Virgil Goode,35 
29203,Shannon,Barack Obama,1302 
29203,Shannon,Gary Johnson,91 
29203,Shannon,Mitt Romney,2262 
29203,Shannon,Virgil Goode,37 
29205,Shelby,Barack Obama,966 
29205,Shelby,Gary Johnson,65 
29205,Shelby,Mitt Romney,2188 
29205,Shelby,Virgil Goode,13 
29207,Stoddard,Barack Obama,3153 
29207,Stoddard,Gary Johnson,187 
29207,Stoddard,Mitt Romney,9496 
29207,Stoddard,Virgil Goode,30 
29209,Stone,Barack Obama,3923 
29209,Stone,Gary Johnson,236 
29209,Stone,Mitt Romney,11787 
29209,Stone,Virgil Goode,38 
29211,Sullivan,Barack Obama,908 
29211,Sullivan,Gary Johnson,51 
29211,Sullivan,Mitt Romney,1610 
29211,Sullivan,Virgil Goode,26 
29213,Taney,Barack Obama,5479 
29213,Taney,Gary Johnson,349 
29213,Taney,Mitt Romney,15746 
29213,Taney,Virgil Goode,85 
29215,Texas,Barack Obama,2871 
29215,Texas,Gary Johnson,215 
29215,Texas,Mitt Romney,7618 
29215,Texas,Virgil Goode,60 
29217,Vernon,Barack Obama,2580 
29217,Vernon,Gary Johnson,142 
29217,Vernon,Mitt Romney,5758 
29217,Vernon,Virgil Goode,41 
29219,Warren,Barack Obama,5219 
29219,Warren,Gary Johnson,248 
29219,Warren,Mitt Romney,9150 
29219,Warren,Virgil Goode,59 
29221,Washington,Barack Obama,3417 
29221,Washington,Gary Johnson,157 
29221,Washington,Mitt Romney,5071 
29221,Washington,Virgil Goode,50 
29223,Wayne,Barack Obama,1813 
29223,Wayne,Gary Johnson,103 
29223,Wayne,Mitt Romney,3790 
29223,Wayne,Virgil Goode,14 
29225,Webster,Barack Obama,4409 
29225,Webster,Gary Johnson,245 
29225,Webster,Mitt Romney,10708 
29225,Webster,Virgil Goode,67 
29227,Worth,Barack Obama,341 
29227,Worth,Gary Johnson,40 
29227,Worth,Mitt Romney,664 
29227,Worth,Virgil Goode,3 
29229,Wright,Barack Obama,1953 
29229,Wright,Gary Johnson,129 
29229,Wright,Mitt Romney,5830 
29229,Wright,Virgil Goode,43 
29510,St. Louis City,Barack Obama,118780 
29510,St. Louis City,Gary Johnson,1674 
29510,St. Louis City,Mitt Romney,22943 
29510,St. Louis City,Virgil Goode,210 
